,item_id,item_id
7536549639687652822,1.0,3.0
7537362132408456416,12.0,
7541137538916906189,10.0,
7541570653850668262,10.0,
7542198120588431003,12.0,
7544649925037141258,4.0,1.0
7545052560256653435,28.0,
7546123958414097765,2.0,
7547032561915615037,1.0,
7547364086432905790,21.0,1.0
7547755734838966011,18.0,1.0
7548910250450721004,7.0,
7549216047538164092,3.0,
7549222654213616740,338.0,12.0
7550143506432415534,89.0,2.0
7550226310257935811,12.0,
7551777924847329932,2.0,
7554870328716976469,7.0,
7558684280635046350,21.0,
7560438700124456413,11.0,1.0
7561521198926959266,17.0,2.0
7562356003242091111,1.0,
7562726806538209068,64.0,2.0
7565149079340726776,183.0,11.0
7566362689492048448,135.0,1.0
7566607286852150437,6.0,
7567173248594356517,3.0,
7567760435422437385,13.0,
7571023501622243456,3001.0,122.0
7571040115342154623,182.0,6.0
7571466102476495130,2.0,
7572830529469287884,448.0,14.0
7573387467783877268,1.0,
7577216278925911207,1.0,
7578072422900157873,11.0,
7578703265069166313,2.0,
7579729741464427146,4.0,
7580046363534293771,2.0,
7582478718689242785,71.0,1.0
7583513394037708867,384.0,19.0
7583534391920483321,28.0,
7583993236757096661,1.0,
7584096983533575829,1.0,
7584308574348192158,5.0,
7586130977700695222,8.0,
7586877953390274915,2.0,
7590822849290778764,2.0,
7594628992955060976,47.0,1.0
7594851153471753816,46.0,2.0
7595101688465701846,1.0,
7595827260991422355,10.0,4.0
7595985038261664028,18.0,
7597521639402736881,5.0,
7598794075410748549,22.0,
7601332044621679078,28.0,
7601940528696597911,12.0,
7604316381300236964,9.0,
7606542238360633366,1.0,
7607048706796289350,11.0,
7607124025906079989,6.0,
7608617906290285838,419.0,22.0
7610028031325707149,4.0,
7610804962602557915,51.0,2.0
7614704085658148667,24.0,3.0
7615242987120036304,1.0,
7615766126872716146,15.0,1.0
7616486074026434956,49.0,1.0
7616488921373932151,9.0,
7618144456536837923,1.0,
7619651378404105609,37.0,
7621359529647143438,11.0,
7621963959472192259,1.0,
7622084632159279307,118.0,5.0
7622310101430219460,78.0,3.0
7622932332278315228,16.0,
7623001138467030329,70.0,5.0
7623239543358314727,7.0,
7623472140883760844,32.0,
7624855577396037292,2.0,
7625065469748221959,8.0,2.0
7625343194948511959,1.0,
7627965550552559423,4.0,
7631271468802662233,5.0,
7632544808860598374,24.0,
7633542805180450713,1.0,
7633814918830365003,5.0,
7633953168780733374,3.0,
7634581911819048497,5.0,1.0
7635959557204651659,2.0,
7638450038324472169,124.0,5.0
7638549794516172487,77.0,
7640657574423465463,13.0,
7641437646065449661,2.0,
7643017349657905843,20.0,2.0
7643570418356984034,113.0,3.0
7643882222998618934,1.0,
7644519133291818661,2.0,
7644520714942159648,21.0,
7644557243731765879,24.0,2.0
7645183176207788316,9.0,2.0
7646499598055496649,2.0,1.0
7646860199954733738,26.0,2.0
7649258269915217948,26.0,3.0
7650480171227268746,41.0,2.0
7650922464051066927,4.0,
7651183113318571022,8.0,
7651347391613111345,1.0,
7651589544827706266,3.0,
7652077656550569848,48.0,3.0
7652110330313488184,1.0,
7652302545051689374,3.0,
7655224266582289839,1.0,
7655585435558976351,2.0,
7656162709369778636,11.0,
7656256296636529129,396.0,24.0
7657835836415298559,1.0,
7657883847767438137,20.0,1.0
7658037442890599011,11.0,
7658062902972889936,10.0,
7659746198692360480,9.0,1.0
7660833404104029792,55.0,1.0
7661256188689809442,5.0,
7661982440752820976,4.0,1.0
7662858537138663632,4.0,
7664382879156692289,2.0,1.0
7664709827656759319,1.0,1.0
7666156510848866687,53.0,12.0
7666601921083848459,1.0,2.0
7666627832078443593,29.0,1.0
7666885787700522296,5.0,
7667841794154142243,18.0,
7669765049571047968,3.0,
7669887279560992223,2.0,
7670988416967936389,138.0,1.0
7672487921640590394,68.0,8.0
7672542207587689905,283.0,9.0
7675240700160402616,1.0,
7678217710425935660,51.0,3.0
7680266806548373781,1.0,
7680763023801522608,1.0,
7681085864455931178,178.0,14.0
7681745159090399019,1.0,
7681755530170021326,238.0,6.0
7681759832343148491,13.0,
7681932819433741182,4.0,
7682205226050527794,134.0,7.0
7682212044121331137,11.0,
7682861798312834682,1.0,
7684799645491083706,1.0,
7686024225355018952,12.0,
7686939885625391568,13.0,1.0
7687028642307626565,4.0,
7687482023449598638,31.0,
7687771432942785893,1.0,
7688320687141732216,20.0,
7688543499899354543,49.0,2.0
7689033884030103781,1.0,
7689702075837738983,13.0,2.0
7689828737394096346,25.0,
7690457911834670074,6.0,1.0
7691254438547335187,96.0,5.0
7691775244139382069,3.0,
7694897625517874262,16.0,1.0
7694919688707123419,69.0,4.0
7695756952466432506,1.0,
7696276915009753482,21.0,1.0
7697511764061694199,41.0,1.0
7697581527441910922,1260.0,41.0
7697682048144718991,6.0,1.0
7699802251075728688,1.0,
7700667495413059787,1.0,
7702221521305634993,1.0,
7704173310847558441,10.0,
7705133733651017209,14.0,
7705317978669339444,1.0,
7705874181366885120,1.0,
7706831827559049558,34.0,3.0
7706945537885598014,1.0,
7707390203796589349,1.0,
7708061201469928390,4.0,
7708495903755597990,2.0,
7709019433155186458,7.0,
7710098443252205030,2.0,
7710336115093360904,2.0,
7713933447023540032,147.0,7.0
7714557708253100398,240.0,10.0
7715010622299627955,31.0,
7718812847655243374,770.0,31.0
7719850602984283511,,1.0
7719924666422464066,1.0,
7720596613660037649,6.0,
7721722233602287150,83.0,3.0
7722900446391005964,13.0,
7725085807088053826,1.0,
7725307637625075829,57.0,3.0
7725396594444365789,2.0,
7725739034032415405,112.0,9.0
7730160198118339656,151.0,2.0
7730238637033306772,3.0,
7730934083178401469,1.0,
7731620823382054894,2.0,
7732007670966049358,9.0,1.0
7732774557086411246,137.0,4.0
7733314136100667793,6.0,
7735228382207653230,2.0,
7735535034372979956,4.0,
7735879288835862645,5.0,
7735910278495405645,4.0,
7736162962276065601,5.0,
7736164536029386014,1.0,
7739516328879134759,4.0,
7740667504580769259,4.0,
7740727810365144630,1.0,
7741999748449275238,34.0,
7742108883759889668,11.0,1.0
7742164617940138088,5.0,
7742694618042016299,1.0,
7743186908880602055,2.0,
7743440176863689883,1.0,
7744260881699996670,1.0,
7744597433266047214,,1.0
7749990399243008241,13.0,
7750156699866410648,3.0,
7750399525178174489,260.0,15.0
7750887187423530725,10.0,
7751061095687359793,1.0,
7754485830607538494,81.0,3.0
7755109001983128535,7.0,
7755208374469364656,20.0,
7755720780185555200,1.0,
7760043825587689815,15.0,
7760286078374579185,2.0,
7761122861452935769,115.0,5.0
7761456801701534597,22.0,
7762727893041771881,514.0,19.0
7762980583382089674,16.0,
7763417381424580354,5.0,1.0
7763730088689613202,,3.0
7763756758099877651,7.0,
7765088208359673852,4.0,
7765147484549604216,5.0,1.0
7766017281603222621,1.0,
7766214365770461934,344.0,19.0
7767128420594506055,1.0,
7768935665052279302,1.0,
7769354276886850552,1.0,
7770370055247426619,261.0,8.0
7770988301943679358,1.0,
7771229180847072177,37.0,1.0
7771339151467881320,6.0,
7771806618294030236,228.0,9.0
7772161843604153708,35.0,1.0
7773839241115154994,3.0,
7773988973678352220,3.0,
7775860457160940180,60.0,
7776400755978000352,1.0,
7777495191917958830,44.0,
7778465838671096826,3.0,3.0
7778864894529420145,1.0,
7778926946000584082,1.0,
7779672560836613892,18.0,
7781793347906391677,2.0,
7782374601077837950,11.0,3.0
7783030688018110322,6.0,
7784432649292978576,80.0,1.0
7785848220876957964,4.0,
7785997532061060607,11.0,
7786060157743722069,3.0,
7786161423109815484,1.0,1.0
7787553383152267520,1.0,
7787868212085702022,1.0,
7789266068775211235,5.0,
7789379599511448576,25.0,2.0
7791635605769940722,17.0,
7792356774077144740,23.0,
7792870109319243065,4.0,
7793351667738834242,6.0,
7793358208208612392,2.0,
7793528187610577037,1.0,
7794370587846221955,12.0,
7795203676691374387,211.0,3.0
7795946037973126657,94.0,
7796905588411893194,3.0,
7796918205564434287,1.0,
7797314769869231793,11.0,1.0
7802130000973977359,6.0,
7802576669847031210,1.0,
7802580155023535425,15.0,2.0
7802702829846789270,1.0,
7802723025478608478,1.0,
7805579851120277866,153.0,
7805926434587354631,101.0,2.0
7806635514564766299,3.0,
7806799192032436634,3.0,
7807589849203207963,25.0,
7807889504411997267,2.0,
7809533862163650768,8.0,2.0
7810536619337877031,127.0,9.0
7811809498087153153,204.0,2.0
7811956164390049402,99.0,4.0
7812112152988747462,2.0,
7812257241961111682,1.0,
7813496879106153438,3.0,
7814054834343995683,24.0,
7814448453767034849,7.0,
7817317391642580693,22.0,
7817929629820183461,132.0,8.0
7819007893151550327,439.0,28.0
7819492639398065054,2.0,1.0
7820358104756843377,3.0,
7820928536340842372,1.0,
7821934360681925460,5.0,
7823794631896762107,1.0,
7824674180871825920,364.0,21.0
7826945708509204763,1.0,
7827352116071716941,4.0,
7829402348871631777,44.0,1.0
7829917767579939131,2.0,
7830358334537713092,1.0,
7830677808212571529,3.0,
7830905653333215338,14.0,
7830979769521840484,70.0,2.0
7831354296828923574,7.0,1.0
7833670873379589660,1.0,
7834330124578033831,18.0,
7835849141789786828,1.0,
7837525724024086915,1.0,
7838393856291097664,2.0,
7838777584592959209,1.0,
7840120906713933088,16.0,
7841273016428705208,3.0,
7841602083483893493,216.0,12.0
7842950457515604108,2.0,
7844231595674460299,84.0,5.0
7846619619964035257,3.0,
7846999315918354496,46.0,2.0
7847069214663775322,56.0,
7849453275941597478,24.0,
7850280786373698731,1.0,
7850388393362241987,1.0,
7850909121923033036,2.0,
7851147377420117916,16.0,1.0
7852712520272097405,3.0,
7853011655808143498,434.0,13.0
7854138701525943774,9.0,
7854653308596510204,55.0,2.0
7857918229083005577,24.0,1.0
7859188225783483576,85.0,
7859277596158881162,9.0,
7859823013223766224,3.0,
7859930920805522774,1.0,
7860981631366004394,53.0,3.0
7861012041864193294,58.0,1.0
7861094054619829587,4.0,
7861755876508416176,11.0,1.0
7865762902320783568,4.0,
7866650831743325584,1.0,
7866800850807052090,3.0,
7866930821254338946,89.0,3.0
7867209603399456035,2.0,
7867834690125728912,2.0,
7868417825187999883,4.0,
7868687055526057613,3.0,
7870192934702626733,13.0,
7870729415330068686,2.0,
7873427067433776766,54.0,
7873949607145119755,33.0,3.0
7874028380920310566,2.0,1.0
7874825175155064368,33.0,
7875226675936378195,3.0,
7876305779987282497,6.0,
7879485042708605164,42.0,
7880177703417977535,405.0,17.0
7880698820954943751,1.0,1.0
7881500594051608475,3.0,
7882148974330725831,1.0,
7883327638617049135,2.0,
7883536628559725996,1.0,
7884775616595770251,54.0,3.0
7886193237746908892,12.0,2.0
7887650580446107817,449.0,23.0
7887889718159768779,9.0,1.0
7889378659324019400,6.0,1.0
7890195687334128218,130.0,2.0
7890429651066185875,1.0,
7892472090824838836,54.0,3.0
7893453104728451434,28.0,1.0
7894555709325962379,34.0,1.0
7894806175851027556,193.0,9.0
7895248923031505690,76.0,7.0
7895481925631999974,4.0,
7897531054446007828,3.0,
7897966471792248924,333.0,20.0
7899778861779693264,4.0,1.0
7900614637432147912,1.0,
7901333566109508191,77.0,4.0
7901624860574450041,204.0,15.0
7901780372920076798,10.0,
7902953671764004608,2.0,
7903365376822925024,9.0,
7904189175588276950,1.0,
7905777711208821810,768.0,17.0
7906297426567489270,,1.0
7907537639582692529,77.0,3.0
7907799029607814856,630.0,22.0
7908426569534696144,17.0,3.0
7910138459636482022,1.0,
7910694825207766553,94.0,8.0
7910752219563859541,5.0,
7913214696830034782,255.0,15.0
7916749802150688808,108.0,5.0
7917085491207776287,,1.0
7917443801965399232,3.0,
7918020933181881663,2.0,
7918047503278788006,4.0,
7918967683652621346,28.0,3.0
7919910315537994889,55.0,1.0
7920595219141218908,21.0,1.0
7921330808936655347,394.0,18.0
7922994383182440906,155.0,12.0
7923126173666333813,,1.0
7924266264384709823,1.0,1.0
7924434164893742880,8.0,2.0
7924742841759439786,1.0,
7926029548271130133,2.0,
7927217259918488334,4.0,
7928704956990215763,1.0,
7929737399134615816,26.0,2.0
7930271202715007625,52.0,1.0
7930952034568801384,21.0,
7931225435627882258,4.0,
7932346390632497408,2.0,
7932926210471348427,1.0,
7934834941363917870,,1.0
7935043403301463813,55.0,2.0
7935361182820494584,5.0,
7935499992093074308,1.0,
7935806613516412353,2.0,
7936816669162499916,233.0,
7937629677304086251,4.0,
7937653357023189403,9.0,1.0
7937690818610877888,1683.0,33.0
7938965800646718530,1.0,
7942079587643252850,229.0,7.0
7944424982682120627,594.0,21.0
7945318618509873755,18.0,
7946444873017792884,1.0,
7947074043305930987,77.0,2.0
7947951201559417173,31.0,3.0
7948427790309315258,1.0,
7948829262389782017,1.0,
7949430467750723195,4.0,1.0
7949647238889224687,9.0,
7950341335872902457,11.0,
7950526416707410771,39.0,
7950753300811656999,3.0,
7951478483600898557,53.0,1.0
7952584820414224280,1.0,
7954373805183553588,1.0,
7955572473953553624,86.0,
7955857485315115888,,3.0
7955972085547011286,2.0,
7956293488897007106,4.0,
7956987971057392647,3.0,
7957701990833251688,3.0,
7959320787251394875,63.0,4.0
7959507059372247780,3.0,
7959843331532616356,7.0,1.0
7959859655357713719,162.0,6.0
7959961105088250505,1.0,
7961178221276036313,1.0,1.0
7962790736780112075,1.0,
7965446229383717403,23.0,
7967349950103047396,31.0,1.0
7968393900850189939,13.0,
7969613455817357781,2.0,
7970273736887709157,7.0,
7970671304740259629,3.0,
7970793698231925501,88.0,4.0
7971872962664960966,3.0,
7973525287741000342,36.0,
7974130273535412655,3.0,
7975219121246739199,4.0,
7977661398540237903,1.0,
7978515018090658447,81.0,4.0
7979893262526367968,1.0,
7980524928301481800,98.0,3.0
7980745461461638531,6.0,2.0
7980791483655238144,1.0,
7981248979847114213,,2.0
7981372607521453779,10.0,1.0
7981720523596847298,2.0,1.0
7981999138740106258,11.0,
7982690041244731852,1.0,
7983211855613709464,2.0,
7983516456994055472,43.0,4.0
7983639721354081622,1.0,
7983970218609623092,2.0,
7985418865019115176,1.0,
7986504413726192887,1.0,
7987965602348798400,1.0,
7989676812397211337,2.0,
7990516507521188815,2.0,
7990862187532240295,7.0,
7991476745302429968,7.0,
7992528705669247072,4.0,
7994126291472479382,4.0,
7994682013539786134,44.0,
7995921257895302730,57.0,2.0
7995930663198052312,17.0,
7996880078891707316,,1.0
7997212147701651780,5.0,
7997328144138605521,87.0,2.0
7997733139841528193,3.0,
7997834695315962104,14.0,1.0
7998059689428934222,37.0,1.0
7998441702614697555,39.0,
7999332913980454121,66.0,1.0
7999373343786573571,20.0,2.0
7999513256985288935,8.0,
7999608879329667099,1.0,
7999772744297708723,1.0,
8000243786905565577,149.0,4.0
8000704084598901045,43.0,2.0
8000850001472017010,44.0,
8001652149170531425,,1.0
8002062868887477023,2.0,
8003307460950633848,3.0,
8003467792235602734,923.0,28.0
8004092742035754324,189.0,5.0
8004739234654390862,388.0,18.0
8005220616863955646,85.0,6.0
8005415240194161497,32.0,2.0
8006415588815049178,1.0,
8008836385650151650,1.0,
8009165676790163884,2.0,
8009440922382079563,27.0,2.0
8010206688580837787,2.0,
8011240962442654225,37.0,3.0
8012125209693111586,43.0,3.0
8012757300722536153,362.0,15.0
8012967397573203541,2.0,
8013147433771519557,1.0,
8015060148872282596,4.0,
8016349120433484801,34.0,1.0
8016441283596420456,4.0,
8016452503848696404,1.0,
8017168921621569062,1.0,
8017191818655867365,5.0,
8018287437356207691,14.0,1.0
8018688412399872810,67.0,9.0
8019206137345629745,19.0,
8020379315682233879,199.0,7.0
8021382380127415282,113.0,3.0
8021981377191690112,12.0,
8022597771433067276,6.0,
8023655503550391300,14.0,1.0
8023842778794292976,10.0,
8025074746715242034,7.0,
8026237867465513541,12.0,1.0
8026476265512277801,4.0,
8028117793312450840,1.0,
8029803638773559181,128.0,
8031596885313672358,6.0,
8032220192562615082,10.0,
8034083890032963650,5.0,
8035330406866070149,2.0,3.0
8036149126713620108,1.0,
8036578544467706822,2.0,
8037661898727662925,44.0,
8039335824321696792,10.0,
8039367699187222068,3.0,
8042445336503891779,12.0,1.0
8042849281411697416,8.0,1.0
8043049068169219574,1.0,
8043596308856598301,1.0,
8043646140276937037,9.0,
8044438203090068343,26.0,
8044493268338067336,1.0,
8044721202587182139,3.0,
8045591218957382585,4.0,
8045729013263964682,11.0,
8047221776990723748,483.0,6.0
8047656594957832900,119.0,4.0
8048072452490069373,9.0,
8048156423999833578,261.0,4.0
8048525655830961757,14.0,
8048916161644470471,76.0,3.0
8049156755881651396,7.0,1.0
8049642577656633945,3.0,
8049812056778319598,35.0,
8050748127721033967,16.0,
8051907755705101576,4.0,
8051941054393302379,28.0,
8052452453773149835,8.0,
8054185914824855051,4.0,4.0
8054931799707985024,48.0,5.0
8055707138370268339,4.0,1.0
8056707082443622488,128.0,1.0
8056973370999961412,2.0,
8057669066755359198,25.0,2.0
8058043560383325261,58.0,1.0
8058071401406757496,5.0,
8058652394671639662,13.0,
8059506703245801799,5.0,
8060291615574557618,,2.0
8060443333647352663,1.0,
8060564636939046571,2.0,
8060632880463053802,2.0,
8061223005470879371,12.0,1.0
8062046784062096392,12.0,
8062241846279369800,1.0,
8062747899042827725,23.0,1.0
8063829484560581717,1.0,
8064712996651027676,12.0,
8064855162655568234,1.0,1.0
8065151842030930925,1.0,
8065778471433772532,32.0,3.0
8068389103339626022,7.0,
8068508660492019961,1.0,
8068970177361470746,36.0,1.0
8068980961886298039,1.0,
8070263487676116205,9.0,1.0
8070327368517827451,4.0,
8070913388387558680,66.0,
8073205333205998522,4.0,
8073782381355777401,1.0,
8074430120707739840,44.0,1.0
8074660826258483155,2.0,
8075328110598816316,1.0,1.0
8075411850608329744,4.0,
8075880381480583280,1.0,
8076141584564786910,598.0,15.0
8076339866091589222,15.0,1.0
8079489500647394534,1.0,
8079512921800664459,25.0,
8080161287757013723,1.0,
8081435878573234798,22.0,
8083117175718886322,4.0,
8084292702535572122,27.0,
8085169782184975934,3.0,
8085561031909293996,1.0,
8086061923447099813,7.0,
8086903776123657137,1.0,
8086962651858377347,24.0,2.0
8087478074362603357,45.0,
8090009838687806716,29.0,2.0
8090468784589983139,107.0,3.0
8090495071396447967,31.0,
8091015760077068514,5.0,
8091129224243141386,9.0,
8091299619890401892,3.0,
8093521686060694913,1.0,
8094530577209452559,4.0,
8094617694785055052,316.0,25.0
8095404643850660947,121.0,2.0
8098045904204046801,17.0,
8099495411371001357,6.0,
8100559136093938146,1.0,
8102243463075459922,326.0,17.0
8102750906850514411,87.0,2.0
8103226436443151741,4.0,
8105273636812071358,12.0,1.0
8105622513776533083,7.0,1.0
8106634327747895200,107.0,6.0
8108557982445834046,6.0,
8111325721151169276,3.0,
8111414584269442416,4.0,
8111818738038549185,4.0,
8112222087875878852,2.0,
8113432586847502395,8.0,
8113661409711663234,252.0,3.0
8113876580146709564,5.0,
8114952487809156962,35.0,1.0
8115293357100855632,1.0,
8115803388213337852,41.0,1.0
8117085403036214626,28.0,1.0
8117169688511171259,1.0,
8118144671065546859,1.0,
8119494093396429217,1.0,
8123629576352939173,1.0,
8126007678990222925,24.0,1.0
8127018328850301365,14.0,1.0
8129662301688929810,6.0,
8130581069765233149,192.0,10.0
8131238380982028836,8.0,
8131693076269219527,62.0,
8133225841961026647,15.0,
8134160171911021449,1.0,
8134617988849677736,4.0,
8136695306468182948,14.0,
8136754920467401478,4.0,1.0
8137016472216757320,186.0,6.0
8137127775336349482,2.0,4.0
8137231012515315274,7.0,
8137459392294415856,1.0,
8138306008326585833,,1.0
8139685344494031739,5.0,
8140682629897877860,16.0,
8141740570578085318,16.0,2.0
8143258757857432437,55.0,5.0
8144276175368829002,27.0,1.0
8144955492564109265,21.0,
8144971128035903197,4.0,
8145228336494759255,2.0,
8146740840340407990,406.0,13.0
8147222704738089473,2.0,
8147424723926468711,9.0,
8147513977096148256,5.0,
8148322606185672298,2.0,
8148821911176776453,1.0,
8148915329269104093,816.0,41.0
8149111209927444649,35.0,1.0
8149136247599522218,1.0,
8150213614718127285,8.0,1.0
8150407341140679879,4.0,
8153329051533601052,2.0,1.0
8153772093120567641,10.0,1.0
8154026593755085645,4.0,
8154433337712104113,95.0,5.0
8157380047846048211,171.0,2.0
8158551480063298404,11.0,6.0
8158906308466059543,2.0,
8159368884575927001,2.0,
8161295107058078411,3.0,
8162436423414149781,3.0,
8162731968467228244,225.0,10.0
8164700983827245760,27.0,
8166182472780468289,2.0,
8166295323303252502,14.0,
8166344478201363720,1.0,
8166651644246111324,3.0,
8167083624481605625,1.0,
8167176119637293489,1.0,
8167920687206311570,3.0,
8168333338310859461,69.0,3.0
8170679438319523986,24.0,
8172000023930942401,5.0,
8172361511823719140,33.0,1.0
8173391045382052264,15.0,1.0
8173946619142923278,56.0,1.0
8174460963481947877,73.0,2.0
8174727791113784492,1.0,
8176569903023407749,226.0,11.0
8176956680584286265,312.0,5.0
8177868467919891551,43.0,
8178954577920042568,14.0,
8179339028701781026,1.0,
8180152183669303272,1.0,
8180479381268113650,3.0,
8181860426757783065,1.0,
8182820340291138683,35.0,5.0
8183460897228082323,5.0,2.0
8185883641684036416,,1.0
8186532830840993572,5.0,
8187154937751182155,19.0,1.0
8187464834265091880,13.0,
8188699304189297063,3.0,
8188922931884367496,9.0,1.0
8190047962436558313,,1.0
8191492168731466895,726.0,39.0
8194933745855870311,1.0,
8196942083168066163,2.0,
8197194002925096385,1.0,
8198202719877536112,9.0,
8198266557644845616,9.0,
8198819460585395453,3.0,
8198874761902054429,1.0,
8199458324835775008,1.0,
8200601850186210229,1.0,
8202731945007166633,71.0,3.0
8202764184514029557,6.0,1.0
8202788646120696674,24.0,1.0
8203061769296177222,1.0,
8203200705257381316,4.0,
8203332812766844452,7.0,
8203468186707341167,2.0,
8203887494958966226,2.0,
8203984067268223074,10.0,1.0
8204101058585709637,2.0,
8204342327346626733,1.0,
8205844775037264340,1.0,
8206276250550627303,58.0,2.0
8207186882394325144,2.0,
8208283460280322862,171.0,6.0
8208656099557494566,256.0,11.0
8208766543681635510,1.0,
8208771204567292347,4.0,
8209050192815502449,28.0,
8209292413597603779,3.0,
8209653573710542493,3.0,
8213382718444277350,3.0,
8214415946248195148,1.0,2.0
8215509585599560892,10.0,1.0
8216193531775819703,23.0,1.0
8217172211506440441,12.0,2.0
8217623052389032290,,1.0
8217990144758757659,199.0,8.0
8219030208898427436,77.0,2.0
8219783058643907331,99.0,3.0
8219986646226393387,1.0,
8221610173726485279,3.0,
8224298824314412743,12.0,
8224451481048956467,577.0,18.0
8227301095892117495,1.0,
8227849979408876979,1.0,
8229139879569933242,3.0,
8232769806551869913,1.0,
8233940661520795643,23.0,2.0
8237485728010278787,11.0,
8238195786294017989,544.0,21.0
8239066628309481366,2.0,
8239264339563587047,30.0,6.0
8240374249616619976,1.0,3.0
8240715563541086013,2.0,
8241116106015913121,2.0,
8243904775974525295,2.0,
8244684111113402943,4.0,
8244741445013989728,410.0,18.0
8245234565818306502,71.0,1.0
8245455665721563213,4.0,2.0
8245766752085354444,22.0,1.0
8247389794944623543,9.0,
8247575551342007222,31.0,3.0
8247628519979281621,1.0,
8248590537369179098,12.0,
8251193109683866954,19.0,1.0
8251893248229904799,9.0,
8253501241464683392,293.0,15.0
8254907123117046416,2.0,
8255092879166712697,3.0,1.0
8255756437979354193,2.0,
8256179693732907598,11.0,
8256197587431455111,161.0,1.0
8256544947321573298,69.0,2.0
8260083512230198802,38.0,1.0
8260386169700780644,2.0,
8261126288283663284,2.0,
8261671839256510281,11.0,
8262604550866445118,11.0,
8265365892377270476,1.0,
8265758144434976622,,1.0
8266757287011712236,1.0,
8266969084274779503,1.0,
8267574373200449303,1.0,
8267820651930775574,1.0,
8268207098806247753,4.0,
8269582305880401074,2.0,
8269781063927261192,1.0,
8271226207510737040,33.0,1.0
8272769026293025803,1.0,
8274940076156567251,16.0,
8275336498298940464,5.0,
8275995736422720134,9.0,
8276897864134507516,39.0,2.0
8277466041633646813,12.0,
8277771462426434377,1.0,
8277888868593868564,2.0,
8278216963345632526,17.0,2.0
8278630848590261535,29.0,
8278961317914019488,11.0,
8279569879362619358,3.0,
8280752807027804716,267.0,9.0
8282666529402757552,1.0,
8283501361404709803,6.0,1.0
8283898407603464578,2.0,
8284228402706021919,6.0,
8284248934159369338,1.0,
8287640096582398570,19.0,1.0
8288591410268856728,80.0,2.0
8288776761276967673,1.0,
8289586145116048957,14.0,
8291986797347662196,,1.0
8294219256166137618,1.0,
8294316447340775763,106.0,6.0
8294372180506198247,1.0,
8294400075101780904,23.0,
8295529037107997490,4.0,
8295912073563782401,81.0,5.0
8297405031662324105,2.0,
8298700693708454636,2.0,1.0
8299276337375327709,2.0,1.0
8299522215163174765,26.0,
8302408905244856563,1.0,
8303405469582751094,107.0,2.0
8303625830765637588,1.0,
8303645670032645155,1.0,
8307053992824327901,2.0,
8307349478507366248,3.0,
8307489431690902894,209.0,8.0
8308201910420038801,1.0,
8310895655078448561,6.0,
8313206359187138652,12.0,1.0
8315272197448487240,1.0,1.0
8315881724125481737,2.0,
8317288376093720214,9.0,
8317331950572854910,11.0,
8318638451001218176,1.0,
8322088785629966883,82.0,3.0
8322106033449308743,2.0,
8323022673399127989,4.0,
8324484091499418321,15.0,
8324857985388155409,7.0,
8324964383942485109,1.0,
8326845715448235357,5.0,1.0
8327147525295964342,6.0,
8327364480788354713,60.0,2.0
8327397324036421367,1.0,
8327506186808933755,15.0,
8327572301657436282,279.0,12.0
8327730389509646560,23.0,
8327798956557268738,3.0,1.0
8328349072997428494,2.0,
8328957501850428786,13.0,2.0
8329089622756115083,1.0,
8329120389252911093,1.0,
8330679528817725753,50.0,2.0
8330822545796424609,38.0,4.0
8332639167708842487,9.0,
8332839542399367413,1.0,
8333033946443134309,2.0,
8333994920517859738,1.0,
8335143132524637819,86.0,12.0
8335151231575520930,44.0,
8336373910564455877,166.0,1.0
8338587982382887117,1.0,
8339806442234109169,12.0,
8340188402282776929,14.0,
8341311322700245336,10.0,
8345092662508540077,1.0,
8346830922851199040,4.0,
8348386994037130539,3.0,
8348734479777023900,3.0,
8349081366966154934,2.0,
8350640701022654643,3.0,
8352789275571094404,11.0,1.0
8352834465294003181,5.0,
8353425216605163164,19.0,2.0
8355069737009879660,13.0,
8355566778204808522,4.0,
8356497196677783054,24.0,1.0
8358246010251583021,3.0,
8360075801825764362,4.0,
8360154525800171256,1.0,
8360698509658271409,3.0,
8361407524942979904,17.0,2.0
8362195876475602905,169.0,3.0
8363782081850860330,117.0,3.0
8364139227370105966,2.0,
8364517394633062125,10.0,
8366271597828783603,2.0,
8367191699220000473,14.0,
8368582040636437043,4.0,
8369398761450252312,79.0,4.0
8369526393860394495,1.0,
8369601789516462248,9.0,
8370084821064056109,1.0,
8370087281248562825,1.0,
8370910931407456287,1.0,
8371205581080259439,1.0,
8371715845192876925,2.0,
8373463987056853934,3.0,
8374437916159337661,2.0,
8374592336893656794,31.0,
8375862862361944047,13.0,
8375967650130555539,2.0,
8376548946233454237,54.0,1.0
8377320859717950398,235.0,12.0
8379182629009814517,5.0,
8379880655434090719,8.0,
8381210890159155805,,1.0
8383256291458912068,7.0,
8386913496287477369,11.0,
8388388027313296406,1.0,
8392641800959516103,5.0,
8392867834305173068,1.0,
8395236207869158198,24.0,3.0
8397311709686286060,5.0,
8397349340535844601,,1.0
8397980801730429751,27.0,1.0
8398930022599925098,16.0,
8399771535129260903,16.0,
8399830127551788672,3.0,
8400332457033194883,4.0,
8400895164879362479,3.0,
8401289175299338450,1.0,
8403031091188301861,11.0,
8404997006884350635,10.0,
8406855614209437331,12.0,
8407200348562881659,1.0,1.0
8409180926837885939,279.0,10.0
8409352985207648392,1.0,
8409644879593084294,2.0,
8410250541226519384,18.0,1.0
8412766393063509795,5.0,
8414219999927743540,4.0,
8414565171883953437,371.0,12.0
