,shop_score_delivery,shop_score_delivery
0.9785251465597038,23.0,
0.9785286103542234,16.0,
0.9785289320388352,50.0,
0.978529411764706,3.0,
0.9785304570625672,103.0,
0.9785310734463276,9.0,
0.9785383903792784,3.0,
0.978542766631468,,1.0
0.9785432266848196,10.0,
0.9785460825875334,40.0,
0.978546224417784,30.0,
0.9785503030303032,4.0,
0.9785510103499259,2.0,
0.9785523634212084,2.0,
0.9785524625267668,3.0,
0.978552787663108,3.0,
0.978553052343055,119.0,
0.9785576923076922,2.0,
0.9785611866501857,1.0,
0.9785613540197462,1.0,
0.9785615188024824,,1.0
0.9785645933014352,8.0,
0.978565523948456,2.0,
0.9785665082449828,44.0,
0.978566552901024,4.0,
0.9785671760269896,5.0,
0.9785681293302542,1.0,
0.978569075937786,301.0,
0.9785762711864404,1.0,
0.978578512396694,6.0,
0.9785818150714224,14.0,
0.9785818486189168,2.0,
0.9785826771653544,4.0,
0.9785869565217392,8.0,
0.9785881333910784,2.0,
0.97858845096242,2.0,
0.9785962014863748,10.0,
0.9785987261146496,2.0,
0.9785999404229968,23.0,
0.9786027944111776,30.0,
0.9786046511627908,6.0,
0.9786055396370584,1.0,
0.9786067415730336,13.0,
0.9786096256684492,4.0,
0.9786103781882144,2.0,
0.9786111111111112,14.0,
0.9786116354179776,137.0,
0.9786129407206509,21.0,
0.9786133846894559,1.0,
0.9786161689730516,273.0,
0.9786175115207374,1.0,
0.9786243386243388,13.0,
0.9786245772266065,3.0,
0.9786259836817456,5.0,
0.978629715165512,10.0,
0.9786305492851768,2.0,
0.9786306001690616,1.0,
0.9786319218241044,3.0,
0.9786332574031892,10.0,
0.9786335403726708,5.0,
0.9786339217191098,37.0,
0.9786358381502892,,3.0
0.9786376021798366,16.0,
0.978637798827244,2.0,
0.9786392811296534,2.0,
0.978640776699029,,2.0
0.9786413902053712,25.0,
0.9786445693992308,122.0,
0.9786478012701988,16.0,
0.9786484285946916,156.0,
0.9786552828175028,38.0,
0.978657487091222,22.0,
0.978660110633067,1.0,
0.9786644220624608,8.0,
0.9786666666666666,66.0,2.0
0.9786674920684052,17.0,
0.9786704384724187,3.0,
0.9786749082480202,130.0,
0.9786758383490972,48.0,
0.978678045515395,121.0,
0.9786857142857144,9.0,
0.9786858685868588,,2.0
0.978689633958782,10.0,
0.9786915887850468,4.0,
0.9786928746928748,1.0,
0.9786934673366834,2.0,
0.978693808312129,1.0,
0.9786962552011096,1.0,
0.9786982248520709,7.0,1.0
0.9787012987012988,1.0,
0.9787021422283086,41.0,
0.9787026834903144,36.0,
0.9787027185487278,44.0,
0.9787045472091408,15.0,
0.9787055606198724,6.0,
0.9787070324818671,40.0,
0.9787072243346008,18.0,
0.9787086614173228,17.0,
0.9787096774193548,1.0,
0.978709781729992,,9.0
0.9787114845938374,9.0,
0.9787155963302752,1.0,
0.978715826632673,47.0,
0.9787192118226602,7.0,
0.9787242394504416,1.0,
0.9787283236994221,1.0,
0.9787301587301588,2.0,
0.9787303958177744,7.0,
0.978733594771242,,5.0
0.9787341772151898,10.0,
0.9787358184764992,5.0,
0.9787371512481644,1.0,
0.9787412587412588,261.0,
0.9787415580073552,5.0,
0.978743961352657,2.0,
0.97875,1.0,
0.9787510666356374,15.0,
0.9787584511370622,3.0,
0.978759702328559,19.0,
0.9787607843137256,5.0,
0.9787632926348956,15.0,
0.9787647665107428,29.0,
0.9787660069848659,5.0,
0.9787677725118484,2.0,
0.978768253968254,1.0,
0.978768740031898,21.0,
0.978769670958512,16.0,
0.9787702265372168,1.0,
0.97877030901561,35.0,
0.978771037181996,2.0,
0.9787755102040816,5.0,
0.9787793427230048,5.0,
0.9787818041634542,1.0,
0.9787826086956524,1.0,
0.9787828557897228,3.0,
0.9787845303867404,3.0,2.0
0.9787857142857144,3.0,
0.9787866613097632,1.0,
0.978787023977433,6.0,
0.9787881605454828,15.0,
0.9787895353377588,8.0,
0.9787906976744188,1.0,
0.978793483047116,2.0,
0.9787946831849272,5.0,
0.9787951807228916,1.0,
0.97879754601227,9.0,
0.9788011758190259,184.0,
0.9788025477707007,3.0,
0.9788034188034188,4.0,
0.9788112617309696,1.0,
0.9788125727590222,12.0,
0.9788156696021866,17.0,
0.9788185053380783,10.0,
0.9788203017832648,4.0,
0.9788235294117646,128.0,
0.9788246182323,3.0,
0.9788269105160026,4.0,
0.9788279773156899,2.0,
0.9788280946837408,,1.0
0.9788283942108892,20.0,
0.9788299029202998,49.0,
0.9788307692307694,128.0,
0.9788325010454848,12.0,
0.9788326848249028,5.0,
0.9788341862243396,,2.0
0.9788349514563108,1.0,
0.9788359788359788,11.0,
0.9788394635506574,14.0,
0.9788455988455989,3.0,
0.9788463157894736,,11.0
0.9788476162620648,6.0,
0.9788505747126436,17.0,1.0
0.9788564167725542,2.0,
0.9788573431475641,34.0,
0.9788578180385978,4.0,
0.9788597285067872,3.0,
0.9788610478359908,12.0,
0.9788611617608752,39.0,
0.9788620420888544,1.0,
0.9788649706457926,2.0,
0.9788667448221962,39.0,
0.9788679245283018,1.0,
0.9788705077010842,25.0,
0.9788770864946892,1.0,
0.9788782757776148,1.0,
0.97888,1.0,
0.9788807878041852,1.0,
0.9788835725677832,4.0,
0.9788861985472156,1.0,
0.9788874514877102,2.0,
0.9788900811193616,151.0,
0.9788905704766059,16.0,
0.9788959452857842,3.0,
0.9788983839979256,,195.0
0.9789010989010988,7.0,6.0
0.97890190673099,25.0,
0.9789035392088828,19.0,
0.9789072874170068,29.0,
0.978909090909091,5.0,
0.9789100126742714,3.0,
0.9789106753812638,1.0,
0.9789117802430004,9.0,
0.9789123480486246,8.0,
0.9789124028931152,1.0,
0.978917924181082,3.0,
0.9789189189189188,2.0,
0.9789221556886228,5.0,
0.9789232531500572,9.0,
0.9789235127478751,9.0,
0.9789274447949528,21.0,
0.9789275929549904,10.0,
0.9789315622292808,3.0,
0.9789323843416372,,4.0
0.9789336235038086,,1.0
0.9789344764237601,9.0,
0.9789346310666842,11.0,
0.9789390962671904,38.0,
0.9789412785652299,4.0,
0.9789413447782548,9.0,
0.9789437819420784,,1.0
0.9789473684210526,2.0,1.0
0.9789569160997732,170.0,
0.9789585383595054,91.0,
0.9789593188268686,27.0,
0.9789597644749756,1.0,
0.978960244648318,2.0,
0.9789604773847618,184.0,
0.9789605177344104,,2.0
0.978960945897528,9.0,
0.9789616027899364,494.0,
0.9789617021276596,2.0,
0.9789622890992756,202.0,
0.9789633375474084,8.0,
0.9789649272882808,92.0,
0.9789650002584916,,44.0
0.9789659558548448,1.0,
0.9789671361502348,1.0,
0.9789690721649484,5.0,
0.978973717146433,1.0,
0.9789755864049784,1.0,
0.9789804835420914,7.0,
0.978981549815498,3.0,
0.9789826142949132,1.0,
0.9789830508474576,11.0,
0.9789861751152074,4.0,
0.9789865111192126,3.0,
0.9789874603257194,157.0,
0.9789898989898992,1.0,
0.9789920424403185,4.0,
0.978996138996139,1.0,
0.9789968652037616,4.0,
0.9789983844911148,2.0,
0.9790032662522391,193.0,
0.9790045248868776,1.0,
0.9790055248618784,3.0,
0.9790060779406506,7.0,
0.9790069565633142,626.0,
0.9790107526881722,,1.0
0.9790121033693162,,19.0
0.9790133488102146,2.0,
0.9790163934426229,1.0,8.0
0.9790217709655376,159.0,
0.9790228818800248,1.0,
0.9790231362467868,1.0,
0.9790240349599416,1.0,
0.9790253411306042,4.0,
0.9790257425742576,36.0,
0.9790274841437632,,1.0
0.9790291262135922,2.0,
0.9790313390313391,81.0,
0.979032258064516,2.0,
0.979037095501184,27.0,
0.9790402075226978,2.0,
0.9790404495573344,234.0,
0.9790409356725148,7.0,7.0
0.9790419669351421,5.0,
0.9790428211586903,1.0,
0.9790448545165528,29.0,
0.9790466212676794,6.0,
0.9790476190476188,10.0,
0.9790509179078628,20.0,
0.979054054054054,1.0,
0.9790570021111892,1.0,
0.9790587427001031,42.0,
0.9790604026845636,13.0,
0.9790628571428572,8.0,
0.9790654205607476,5.0,
0.9790669794109984,36.0,
0.9790685859441152,2.0,
0.9790691823899372,2.0,
0.9790717299578058,1.0,
0.9790726960503722,,2.0
0.9790762843798649,13.0,
0.9790764201062524,3.0,
0.9790769230769231,6.0,
0.979080459770115,3.0,
0.9790829268292682,,2.0
0.9790849673202612,1.0,
0.9790872079553891,14.0,
0.9790904028216076,7.0,
0.979090909090909,11.0,
0.9790954773869348,5.0,
0.9790979782270608,,6.0
0.9791001451378808,5.0,
0.9791049156272928,4.0,
0.9791053391053391,5.0,
0.979106529209622,1.0,
0.9791085738228672,31.0,
0.9791160677406031,2.0,
0.9791176470588234,6.0,
0.9791180400890868,205.0,
0.9791204274558158,,3.0
0.9791251885369532,1.0,
0.979125756556826,13.0,
0.9791304347826087,59.0,1.0
0.9791328477280612,17.0,
0.9791355311355312,,1.0
0.9791436726926736,2.0,
0.9791441737985518,3.0,
0.9791458026509572,4.0,
0.9791460862285476,199.0,
0.9791463017269468,1.0,
0.9791501416430596,8.0,
0.979150504888604,223.0,
0.9791522762951336,19.0,
0.9791549295774647,1.0,
0.979155509783728,,1.0
0.9791570881226052,,3.0
0.9791603875134554,5.0,
0.9791622239146992,4.0,
0.979162378123004,591.0,
0.9791627084944216,,9.0
0.9791666666666669,,1.0
0.9791681735985532,598.0,
0.9791694725028058,29.0,
0.9791696750902528,3.0,
0.979171597633136,3.0,
0.979175084175084,33.0,
0.9791780821917808,2.0,
0.9791787744788376,7.0,
0.979179810725552,20.0,
0.9791826948691992,235.0,
0.9791849529780564,8.0,
0.9791869918699188,1.0,
0.9791875968992249,9.0,
0.9791879131255904,1.0,
0.979189352692075,2.0,
0.979191024505462,9.0,
0.9791950041469484,529.0,
0.9791969407265776,1.0,
0.979197255574614,19.0,
0.9791991679667188,6.0,
0.9792,1.0,
0.97920125293657,16.0,
0.9792018244013684,5.0,
0.9792033425205836,44.0,
0.9792042440318304,109.0,
0.9792048360846316,,31.0
0.9792053872053872,7.0,
0.9792064979693846,2.0,
0.9792151556156968,3.0,
0.9792175273865416,4.0,
0.9792181588902902,4.0,
0.9792194275802256,93.0,
0.9792226794695932,173.0,
0.9792237120677488,1.0,
0.9792242833052276,12.0,
0.9792270950933566,3.0,
0.9792273590880304,5.0,
0.9792274179494628,22.0,
0.9792291088498304,11.0,
0.9792296383416644,4.0,
0.9792312539382484,5.0,
0.9792315680166148,13.0,
0.9792330383480828,4.0,
0.9792353257942918,12.0,
0.9792366412213742,10.0,
0.9792370572207084,37.0,
0.9792375366568916,1.0,
0.979241516966068,4.0,
0.9792419825072888,1.0,
0.9792438843587844,3.0,
0.9792483419307296,6.0,
0.9792510839574302,6.0,
0.9792518458557168,603.0,
0.9792569590772986,35.0,
0.9792592592592592,19.0,
0.9792606119197236,10.0,
0.9792617562784428,19.0,
0.9792618784530388,30.0,
0.9792636229749632,5.0,
0.9792670157068064,19.0,
0.9792687255946042,17.0,
0.9792706333973128,1.0,
0.9792712550607288,160.0,
0.9792714602470699,1.0,
0.979271523178808,2.0,
0.9792723263506063,11.0,
0.9792730661696178,6.0,
0.979274611398964,3.0,
0.9792763502884112,1.0,
0.9792769485903814,80.0,
0.9792771084337348,1.0,
0.9792816635160682,3.0,
0.9792816715154722,29.0,
0.9792828685258964,1.0,
0.979283851078966,47.0,
0.9792853828306264,12.0,
0.9792857142857144,1.0,
0.9792887029288704,12.0,
0.9792912513842746,61.0,
0.979292875989446,20.0,
0.9792931392931394,11.0,
0.9792941176470588,4.0,
0.9792962542565268,1.0,
0.9792998477929984,2.0,
0.9793000497594956,19.0,
0.9793011152416358,1.0,
0.9793052475979308,1.0,
0.9793062754166336,62.0,
0.9793065106071691,,2.0
0.9793068868898392,9.0,
0.9793070088845016,775.0,
0.9793078758949879,13.0,
0.9793100211218024,2.0,
0.9793112410656272,1.0,
0.9793119810201658,1.0,
0.9793189964157708,10.0,
0.97931914893617,4.0,
0.9793234811165844,68.0,
0.9793273077492964,10.0,
0.979328165374677,4.0,
0.9793292682926832,16.0,
0.9793298791018998,,7.0
0.9793301435406698,24.0,2.0
0.9793320730938876,3.0,
0.9793334647998422,4.0,
0.9793350383631714,3.0,
0.9793396918561996,7.0,
0.9793403057119872,52.0,
0.9793454545454544,2.0,
0.9793475177304964,1.0,
0.9793506668462886,77.0,
0.9793548387096777,5.0,
0.9793554684095862,,23.0
0.9793556784900748,62.0,
0.9793572084481176,3.0,
0.9793637694662584,22.0,
0.9793655172413792,130.0,
0.9793660923207828,47.0,
0.9793692022263452,7.0,
0.979371298405467,2.0,
0.97937207748831,30.0,
0.9793728222996516,3.0,
0.9793734168777496,,35.0
0.979374601148692,1.0,
0.9793765796124684,2.0,
0.979377777777778,6.0,
0.9793800978792822,5.0,
0.9793814432989688,119.0,
0.9793818984547462,,6.0
0.9793856655290104,2.0,
0.9793865030674846,3.0,
0.9793883225208526,7.0,
0.979388353581902,6.0,
0.9793886462882098,29.0,
0.9793888556021569,,3.0
0.9793921852387844,4.0,
0.9793981805458364,104.0,
0.9794021623913504,41.0,
0.9794022988505748,4.0,
0.9794035164801866,,12.0
0.9794036363636364,18.0,
0.9794040268456377,72.0,
0.9794054696789536,12.0,
0.9794079794079792,4.0,
0.9794089834515368,6.0,
0.9794133596253388,,2.0
0.9794162969880926,17.0,
0.9794167367349648,38.0,
0.9794207412021176,1.0,
0.9794269476675351,9.0,
0.9794285714285712,8.0,
0.979431592861864,63.0,
0.9794328922495276,,1.0
0.9794372049102926,,2.0
0.9794387001477104,3.0,
0.9794392523364486,9.0,
0.9794453411592076,7.0,
0.979445471349353,160.0,
0.9794466403162054,2.0,
0.9794477263360352,49.0,
0.9794512922465209,17.0,
0.9794520547945208,1.0,
0.9794526315789474,9.0,
0.9794556873691556,30.0,
0.97945957356977,,101.0
0.97946117274168,2.0,
0.9794647049616528,57.0,
0.9794656154183092,1.0,
0.9794690265486724,2.0,
0.9794724711907808,1.0,
0.9794727292133631,5.0,
0.9794741954537832,8.0,
0.9794743322091966,,5.0
0.9794744244577688,2.0,
0.9794752186588922,101.0,
0.9794769613947696,3.0,
0.9794784459819053,10.0,
0.9794789579158316,1.0,
0.9794790710806804,17.0,
0.9794818652849742,,2.0
0.9794829931972792,144.0,
0.9794843962008142,24.0,
0.9794844253490868,,5.0
0.9794871794871792,17.0,
0.9794876187926652,10.0,
0.9794891201513718,1.0,
0.979489917528722,,489.0
0.9794906621392191,5.0,
0.9794915254237287,21.0,
0.9794921402660216,19.0,
0.9794936958983441,46.0,
0.9794946619760228,52.0,
0.979497005988024,2.0,
0.9794972893050764,3.0,
0.9794976934905176,,2.0
0.97949860724234,103.0,
0.9794992636229748,2.0,
0.9795001202919082,30.0,
0.9795014741356204,1.0,
0.9795048439181916,1.0,
0.9795091078314055,6.0,
0.9795095367847412,45.0,
0.9795107033639144,1.0,
0.979511059371362,6.0,
0.9795134443021768,1.0,
0.979514348785872,39.0,
0.979515570934256,119.0,
0.9795159235668788,4.0,
0.9795200000000001,2.0,
0.9795256710972112,,11.0
0.9795260663507109,2.0,
0.979526551503519,1.0,
0.9795280068239978,13.0,
0.9795297372060856,41.0,
0.9795299043379178,6.0,
0.9795307443365696,1403.0,
0.9795321055251368,3.0,
0.9795329427814784,15.0,
0.9795345851388221,5.0,
0.97953488372093,6.0,
0.9795350693405168,100.0,
0.9795415942350842,83.0,
0.9795425219941348,,9.0
0.9795433789954338,1.0,
0.979544546544147,16.0,
0.9795451280823556,18.0,
0.9795457495133032,17.0,
0.9795465001643116,,2.0
0.9795468148781532,3.0,
0.9795469836286164,24.0,
0.9795472703062584,2.0,
0.9795478260869566,3.0,
0.9795488721804512,1.0,
0.9795511457595084,2.0,
0.979553717676754,1691.0,
0.9795552474484884,80.0,
0.9795555555555556,1.0,
0.9795560887822437,1.0,
0.9795566150178784,2.0,
0.9795587480759362,60.0,
0.9795589848411071,1548.0,
0.9795594713656388,9.0,
0.9795602320248212,16.0,
0.9795642374154772,2.0,
0.9795661508847264,6.0,
0.9795683577326924,1727.0,
0.9795690632796552,27.0,
0.9795715020158562,1536.0,
0.9795744680851064,16.0,2.0
0.979576829691294,1.0,
0.9795795795795796,6.0,
0.9795801104972376,3.0,
0.9795801847187238,8.0,
0.9795813204508856,18.0,
0.9795836453497081,14.0,
0.9795858981533296,36.0,
0.9795885420933343,1852.0,
0.9795923812347144,,2.0
0.9795938261575956,1.0,
0.9795987055016182,1.0,
0.9795996518711924,4.0,
0.979600614439324,5.0,
0.9796042337781871,2.0,
0.9796057818659658,,1.0
0.9796078431372548,2.0,
0.9796086726599682,8.0,
0.9796149217809867,7.0,
0.9796161909369456,14.0,
0.979617037905432,4.0,
0.9796178343949044,1.0,
0.9796192177174496,46.0,
0.9796197784758532,1521.0,
0.9796206308610402,304.0,
0.979620766313587,,9.0
0.9796210526315791,1.0,
0.9796211205159212,40.0,
0.9796227257506418,31.0,
0.979622808963834,3.0,
0.9796239180181076,142.0,
0.979625468164794,1.0,
0.9796313064977208,83.0,
0.9796322489391798,22.0,
0.9796363636363636,7.0,16.0
0.9796381182147164,1.0,
0.979640387275242,1.0,
0.979643765903308,3.0,
0.979644369178662,9.0,
0.9796443776609064,1.0,
0.979645732689211,10.0,
0.9796487493347524,1.0,
0.9796491228070175,1.0,
0.9796503918022904,2.0,
0.9796531791907516,29.0,
0.9796543209876544,2.0,
0.979656357388316,126.0,
0.979656912209889,24.0,
0.9796572136990548,59.0,
0.9796577017114916,1.0,
0.9796578538102644,3.0,
0.9796623634558096,,14.0
0.9796685082872928,5.0,
0.9796704831052778,295.0,
0.9796727622714148,3.0,
0.9796733212341198,8.0,
0.9796739035661348,,23.0
0.97967845659164,2.0,
0.9796816976127324,7.0,
0.9796819457436856,,2.0
0.9796825396825396,4.0,
0.979684210526316,1.0,
0.9796887264853159,56.0,
0.9796897038081804,40.0,
0.979694989106754,37.0,
0.9796954314720814,4.0,
0.9796960137654144,1.0,
0.9796964177292048,,12.0
0.9796979742173112,14.0,
0.9796987379563036,51.0,
0.9796993385447988,4.0,
0.9797014925373136,2.0,
0.9797021511307228,13.0,
0.9797029922423348,2.0,
0.9797037436035552,50.0,
0.9797038953571942,23.0,
0.9797076741554096,1.0,
0.979709184612553,2.0,
0.9797109067017082,11.0,
0.9797183098591548,10.0,
0.979718514482884,61.0,
0.9797203428055932,2.0,
0.9797204100652376,7.0,
0.9797208464655559,23.0,
0.979724517906336,3.0,
0.9797253265461688,4.0,
0.9797270955165692,,2.0
0.9797311827956988,48.0,
0.9797347767253046,53.0,
0.979735029146794,1.0,
0.979736814401516,74.0,
0.9797372569626904,1.0,
0.9797382861967074,6.0,
0.9797403547266412,58.0,
0.9797413206262764,117.0,
0.9797450549450551,20.0,
0.979746835443038,8.0,
0.9797476597476598,27.0,
0.9797487628473543,15.0,
0.9797560975609756,1.0,
0.9797589132195151,6.0,
0.9797590361445784,17.0,
0.9797613365155132,1.0,
0.9797615894039736,108.0,
0.9797617697107204,57.0,
0.9797628458498024,4.0,
0.9797659326640412,256.0,
0.9797692381043196,5.0,
0.9797701149425287,22.0,
0.9797717156143536,88.0,
0.9797725752508362,94.0,
0.9797730956239871,2.0,
0.9797752808988764,1.0,
0.979776,1.0,
0.9797776762600884,39.0,
0.9797782705099781,,3.0
0.9797860962566848,38.0,
0.9797864768683276,4.0,
0.9797881996974284,1.0,
0.9797894736842104,2.0,
0.9797930788440956,18.0,
0.9797938144329896,5.0,
0.9797942001870908,1.0,
0.9797950413223142,188.0,
0.9797952218430036,14.0,
0.9797968069666184,,2.0
0.9797977702877884,,13.0
0.9797991391678624,47.0,
0.9798006644518272,1.0,
0.979801718440185,25.0,
0.97980261302754,5.0,
0.9798032786885248,1.0,
0.9798047692851509,282.0,
0.9798056696383852,,13.0
0.9798083067092652,1.0,
0.97980879541109,44.0,
0.9798091878457468,1.0,
0.9798130841121496,1.0,
0.9798144712430428,1.0,
0.9798160315374508,1.0,
0.9798170306051216,1.0,
0.9798182789951896,2.0,
0.9798198198198198,,1.0
0.9798226989164932,315.0,
0.9798256752394274,273.0,
0.97982683982684,35.0,
0.9798269468479606,2.0,
0.9798288047056758,27.0,
0.9798333333333332,2.0,
0.9798334258745144,,1.0
0.979835616438356,11.0,
0.9798375687712864,44.0,
0.9798388278388276,,6.0
0.979840260798696,12.0,
0.9798402839396628,3.0,
0.979841343910406,2.0,
0.9798425196850392,15.0,2.0
0.9798449612403102,1.0,
0.9798470948012232,7.0,
0.9798473282442748,3.0,
0.9798490566037736,,1.0
0.9798533007334964,,6.0
0.979853865760408,6.0,
0.9798572355613241,39.0,
0.9798581560283688,8.0,
0.9798623687069904,9.0,
0.9798635329795301,5.0,
0.979864314789688,26.0,
0.979864853005704,,15.0
0.9798675496688742,5.0,
0.9798698481561824,,15.0
0.9798706446901729,,18.0
0.9798720682302772,8.0,
0.979872678119822,1.0,
0.9798729351969504,9.0,
0.9798735705660911,,5.0
0.979874213836478,2.0,
0.979880239520958,79.0,
0.9798815009874916,,30.0
0.9798823899088748,29.0,
0.979883082373782,51.0,
0.9798835516739448,20.0,
0.9798844633627242,20.0,
0.9798911070780398,1.0,
0.979891124260355,6.0,
0.9798922181504636,1.0,
0.9798935275987671,,8.0
0.9798939089079934,23.0,
0.9798944033790921,1.0,
0.9798958917273966,1.0,
0.9798964705882354,65.0,
0.979900826446281,15.0,
0.9799027552674228,,57.0
0.979906976744186,7.0,
0.9799076133447392,7.0,
0.9799077774362128,38.0,
0.979909228441755,,1.0
0.9799099275504212,78.0,
0.9799103139013452,,1.0
0.9799108950992304,11.0,
0.97991341991342,3.0,
0.9799153737658676,1.0,
0.9799173373939528,10.0,
0.9799179655455291,21.0,
0.9799190283400808,143.0,
0.9799214970927864,60.0,
0.9799242833964306,4.0,
0.9799260628465803,1.0,
0.9799319994769192,65.0,
0.979932079414838,78.0,
0.9799352151781582,28.0,
0.9799354541263254,30.0,
0.979935691318328,1.0,
0.9799373040752352,2.0,
0.9799388379204894,5.0,
0.9799402985074628,6.0,
0.979941066166622,40.0,
0.9799427090437868,28.0,
0.97994301994302,3.0,
0.9799460916442048,29.0,
0.9799470432480142,35.0,
0.9799477806788512,8.0,
0.979951270449008,2.0,
0.9799525905858449,6.0,
0.9799529964747355,8.0,
0.9799545995027564,81.0,
0.979956074848458,108.0,
0.9799563000728332,41.0,
0.9799575371549892,9.0,3.0
0.979958706125258,135.0,
0.9799593886929572,78.0,
0.979959595959596,,8.0
0.9799642218246868,,1.0
0.9799649737302978,2.0,
0.9799654576856648,3.0,
0.9799660986707109,45.0,
0.979966832504146,127.0,
0.9799691426052456,2.0,
0.979970614163973,,4.0
0.979970631424376,8.0,
0.9799720800372268,42.0,
0.9799728874830548,28.0,
0.9799735025451504,75.0,
0.9799735379730088,28.0,
0.9799756986634264,14.0,
0.9799771039806364,61.0,
0.979978155718521,45.0,
0.9799836467702372,14.0,
0.9799841847224418,93.0,
0.979984555984556,45.0,
0.9799881726788884,59.0,
0.9799905258171482,23.0,
0.9799907706506692,3.0,
0.9799946566924926,29.0,
0.9799989103447204,,2.0
0.98,94.0,4.0
0.9800019652156824,3.0,
0.9800068376068376,15.0,
0.9800084478669135,71.0,
0.9800091199270408,36.0,
0.9800093940817284,21.0,
0.9800101988781236,40.0,
0.9800112549240292,18.0,
0.9800117994100296,1.0,
0.980014869888476,2.0,
0.9800198741305068,1.0,
0.9800200601805416,10.0,
0.980021164021164,60.0,
0.9800221647580348,1.0,
0.9800225225225224,20.0,
0.9800245657132832,79.0,
0.9800272851296044,1.0,
0.9800282618935471,,1.0
0.9800287163779076,11.0,
0.9800297417451084,2.0,
0.9800322061191626,23.0,
0.9800339558573854,17.0,
0.9800352394682044,2.0,
0.980041029713454,1.0,
0.980045078888054,3.0,
0.9800470588235296,1.0,
0.9800474415452388,,2.0
0.9800475059382424,4.0,
0.980047570506286,6.0,
0.980056657223796,1.0,
0.9800579710144928,11.0,
0.9800597014925374,8.0,
0.9800604229607249,9.0,
0.9800636854492591,64.0,
0.9800659195781148,12.0,
0.9800688231245698,3.0,
0.9800713209991184,1.0,
0.9800714535901928,124.0,
0.9800722361661148,5.0,
0.9800732600732602,11.0,
0.9800743006993008,32.0,
0.9800751292743954,1.0,
0.9800778210116732,4.0,
0.9800790513833992,4.0,
0.9800796812749004,4.0,
0.9800816326530613,5.0,
0.980086376128779,5.0,
0.9800874316939892,66.0,
0.9800918434288216,66.0,
0.9800929272070212,15.0,
0.980093171230542,22.0,
0.9800942507068802,6.0,
0.9800956937799044,11.0,
0.9800969077614308,82.0,
0.980096930533118,5.0,
0.9800969761086132,91.0,
0.980099502487562,4.0,
0.9801000714796282,14.0,
0.9801050788091068,6.0,
0.9801081081081082,2.0,1.0
0.9801084689194826,3.0,
0.9801086300543153,,18.0
0.9801112053529356,11.0,
0.9801135646687698,22.0,
0.9801147227533462,1.0,
0.980115606936416,6.0,
0.9801183431952664,21.0,
0.9801190476190476,,4.0
0.9801209865053512,20.0,
0.9801219512195124,2.0,
0.9801232032854208,7.0,
0.9801242236024844,58.0,
0.9801252555407732,51.0,
0.9801263157894736,2.0,
0.9801264410561548,23.0,
0.9801264577771532,87.0,
0.9801280409731116,1.0,
0.9801284796573876,2.0,10.0
0.9801290322580644,4.0,
0.980130151843818,40.0,
0.9801307189542484,4.0,
0.9801313770994768,352.0,
0.9801320132013198,69.0,
0.9801324503311261,2.0,
0.9801330376940134,30.0,
0.9801339443073668,80.0,
0.9801345102984448,1.0,
0.9801359241887624,11.0,
0.9801388012618296,9.0,
0.9801396054628224,25.0,
0.9801435897435896,3.0,
0.9801459854014598,2.0,
0.9801479046836484,25.0,
0.9801480527840359,19.0,
0.9801481481481482,,1.0
0.9801504485297076,403.0,
0.9801510248112192,1.0,
0.9801567291311756,87.0,
0.9801590800191664,14.0,
0.9801592573326396,389.0,
0.9801642036124796,3.0,
0.9801646489104116,1.0,
0.9801648854961832,33.0,
0.9801652892561984,1.0,
0.9801657742243088,15.0,
0.9801680672268908,,1.0
0.9801690140845072,9.0,
0.9801698413872396,1.0,
0.9801709401709402,7.0,
0.9801715919923736,1.0,
0.9801729106628244,5.0,
0.9801738452543364,,117.0
0.9801739130434785,21.0,
0.9801754882536088,77.0,
0.9801787994891442,3.0,
0.9801788482174794,349.0,
0.9801803214425716,3.0,
0.9801854882705948,10.0,
0.9801869158878505,2.0,
0.9801877161205336,16.0,
0.9801884570082452,3.0,
0.9801891098793608,347.0,
0.9801904761904764,12.0,
0.9801936410005804,,15.0
0.9801941747572817,4.0,
0.9801945181255528,46.0,
0.9801954397394136,1.0,
0.9801959478122412,,19.0
0.9801961099501688,1.0,
0.9801969516402184,1.0,
0.9801973498731322,94.0,
0.980199115044248,13.0,
0.9802040816326528,,2.0
0.9802061855670104,1.0,
0.98020757233142,89.0,
0.9802106530243756,20.0,
0.9802116722104628,25.0,
0.9802150537634408,3.0,
0.9802169197396964,17.0,
0.980217209690894,17.0,
0.9802175157412708,25.0,
0.9802177293934682,18.0,
0.9802194586686176,1.0,
0.9802210921954456,,148.0
0.9802218700475436,3.0,
0.9802247191011236,2.0,
0.9802261712439421,6.0,
0.9802271694684236,1.0,
0.9802293076206297,324.0,
0.980230564587644,9.0,
0.9802323604420518,13.0,
0.9802331002331002,1.0,
0.9802398081534772,17.0,
0.9802428115015972,1.0,
0.9802452238380384,13.0,
0.9802466644540326,7.0,
0.9802469135802471,4.0,
0.9802504472271916,98.0,
0.9802523313219969,1.0,
0.9802527009705182,28.0,
0.9802553191489364,9.0,
0.9802562235348059,1.0,
0.9802578268876612,3.0,
0.980258519388954,9.0,
0.980259442648443,378.0,
0.9802597402597402,1.0,
0.980261917234154,4.0,
0.9802624671916008,56.0,
0.9802654397451778,79.0,
0.9802656546489564,2.0,
0.9802674591381872,1.0,
0.9802680965147454,20.0,
