,shop_score_service,shop_score_service
0.9827956989247312,2.0,
0.9828024760832864,18.0,
0.9828037383177571,1.0,
0.9828068115091017,11.0,
0.982807870882158,4.0,
0.9828120063191153,39.0,
0.98281216762391,7.0,
0.9828136882129276,8.0,
0.9828221970554928,45.0,
0.9828292682926828,2.0,
0.9828304821150856,4.0,
0.9828329411764708,5.0,
0.9828360049321824,5.0,
0.9828373082521557,50.0,
0.9828424304840372,23.0,
0.9828459603019292,16.0,
0.9828471001757472,11.0,
0.9828475711892796,10.0,
0.9828512311193875,5.0,
0.9828515240904624,3.0,
0.9828534803230357,25.0,
0.982853702588802,2.0,
0.982853814793244,,2.0
0.9828541988665636,1.0,
0.9828571428571428,21.0,
0.9828615149196632,,3.0
0.9828630278063852,,1.0
0.9828658736221764,38.0,
0.9828671737858397,8.0,
0.9828689736764272,,1.0
0.9828700419219608,1.0,
0.9828711096627016,19.0,
0.9828720626631852,2.0,
0.9828748707342296,1.0,
0.9828770532603286,105.0,
0.9828775510204082,23.0,
0.9828792995622264,33.0,
0.9828811436150616,2.0,
0.9828837209302326,1.0,
0.9828841111693759,1.0,
0.9828871391076116,13.0,
0.9828877005347594,46.0,
0.9828881222276984,2.0,
0.9828906666666668,,6.0
0.9828956018156207,57.0,
0.9828968070337808,1.0,
0.9829004329004328,35.0,
0.9829007633587784,2.0,
0.9829012162563038,1.0,
0.982901960784314,15.0,
0.9829146381045116,4.0,
0.9829158110882958,3.0,1.0
0.9829163346613544,1.0,
0.9829164238256208,112.0,
0.9829181494661919,4.0,
0.9829198184568836,25.0,
0.9829199372056514,1.0,
0.9829276743178864,28.0,
0.9829288702928872,4.0,
0.9829314830875976,1.0,
0.9829333333333334,3.0,
0.9829365248984824,25.0,
0.9829367631296893,1.0,
0.982938775510204,,7.0
0.9829404343274368,23.0,
0.9829421658688058,23.0,
0.9829440806045342,9.0,
0.9829451632778804,10.0,
0.9829468992880048,28.0,
0.9829478458049888,10.0,
0.9829540807868709,4.0,
0.9829542645241038,87.0,
0.9829545454545454,3.0,
0.9829559795115436,,9.0
0.9829565217391304,21.0,
0.9829585798816568,11.0,
0.982961038961039,1.0,
0.9829615626969124,1.0,
0.9829675297986028,,18.0
0.982967741935484,2.0,
0.982969776609724,,2.0
0.9829701304164916,,4.0
0.9829732344405032,14.0,
0.982974079126876,3.0,
0.9829765886287624,1.0,
0.9829787234042552,19.0,
0.9829828850855746,7.0,
0.9829864253393664,8.0,
0.9829879317519769,1.0,
0.9829885057471264,2.0,
0.9829934924078092,17.0,
0.9829969167523124,3.0,
0.983001095290252,1.0,
0.9830019493177388,4.0,
0.9830036630036632,13.0,
0.983008686294104,154.0,
0.9830088495575222,5.0,
0.9830093079724808,17.0,
0.9830094582975064,4.0,
0.9830117719003212,62.0,
0.9830136986301371,2.0,
0.9830167597765362,3.0,
0.9830182421227196,12.0,
0.9830243902439024,1.0,
0.9830263866451264,12.0,
0.983028927963698,57.0,
0.983029023746702,4.0,
0.9830303030303028,2.0,
0.9830310597783674,44.0,
0.9830345635618044,7.0,
0.9830379746835444,14.0,
0.9830394582627946,27.0,
0.983041474654378,,3.0
0.9830421982335624,1.0,
0.9830432461292044,1.0,
0.983046357615894,2.0,
0.9830469991674866,24.0,
0.9830486486486488,2.0,
0.9830570902394108,31.0,
0.9830588235294118,7.0,
0.983060848186847,49.0,
0.9830614761317598,5.0,
0.9830615164520744,8.0,
0.983063829787234,4.0,
0.9830643967431534,4.0,
0.9830647709320696,5.0,
0.983066398390342,6.0,
0.9830667722354184,1.0,
0.9830669546436286,2.0,
0.9830681145113525,6.0,
0.9830705394190872,1.0,
0.9830723656369024,,3.0
0.9830728335991494,3.0,
0.9830769230769232,1.0,
0.9830818655145674,7.0,
0.9830826507818318,10.0,
0.9830850552618936,10.0,
0.9830852211434736,1.0,
0.9830853563038372,8.0,
0.983088223923297,65.0,
0.9830894308943091,56.0,
0.9830911492734478,2.0,
0.9830924369747901,81.0,
0.9830933106092884,2.0,
0.9830943396226416,4.0,
0.9830975143403442,9.0,
0.983098045549992,25.0,
0.9830985915492958,1.0,
0.9831005110732538,1.0,
0.9831016042780748,45.0,
0.9831041562621388,5.0,
0.9831046931407944,23.0,
0.9831055900621116,,5.0
0.9831111111111112,1.0,3.0
0.9831118060985145,2.0,
0.9831127012522364,22.0,
0.9831137881367028,36.0,
0.9831196448848972,10.0,
0.9831214872460009,6.0,
0.9831244483671668,3.0,
0.983125,2.0,
0.9831272727272728,7.0,
0.9831278390655418,20.0,
0.9831284357821088,1.0,
0.983133934386891,,3.0
0.9831384969766772,26.0,
0.9831398464011432,6.0,
0.9831423290203328,2.0,
0.9831511936339524,1.0,
0.9831572317140382,49.0,
0.9831578947368421,34.0,11.0
0.9831654935932144,2.0,
0.9831691078561916,4.0,
0.9831702544031312,2.0,
0.9831715210355988,1.0,
0.9831744471744472,1.0,
0.9831815238506368,111.0,
0.9831822724609712,4.0,
0.9831864406779662,3.0,
0.9831893333333336,4.0,
0.9831906614785992,4.0,
0.9831952662721894,,1.0
0.9831977294228952,2.0,
0.9831981966360326,1.0,
0.9831993777547317,28.0,
0.9832,10.0,
0.9832013769363166,9.0,
0.9832024169184291,9.0,
0.9832049134561698,5.0,
0.9832082653616094,5.0,
0.9832098765432098,4.0,
0.9832115171650057,,1.0
0.9832119914346896,1.0,
0.9832129243056816,2.0,
0.9832167832167832,2.0,
0.9832197168327216,1.0,
0.9832209737827716,43.0,
0.9832272228320528,97.0,
0.9832312070986104,9.0,
0.9832347826086956,1.0,
0.9832351521004346,,7.0
0.9832380952380952,8.0,
0.983240823634736,126.0,
0.9832433144513241,,7.0
0.9832480223359704,2.0,
0.983250688705234,3.0,
0.9832525133057362,59.0,
0.9832553134248051,11.0,
0.9832558139534884,2.0,
0.9832601156069364,6.0,
0.9832618277990012,34.0,
0.9832624113475176,17.0,
0.9832635983263598,6.0,
0.9832669322709164,22.0,
0.9832718327183272,1.0,
0.983272791707274,8.0,
0.983275261324042,7.0,
0.9832777232580964,1.0,
0.9832820061592608,89.0,
0.9832826662947988,12.0,
0.9832835820895522,7.0,
0.9832861806311208,60.0,
0.983286429763892,3.0,
0.9832931726907629,2.0,
0.9832940148536478,2.0,
0.9832950191570882,9.0,
0.9833021806853584,9.0,
0.9833025099075297,3.0,
0.9833062330623308,3.0,
0.9833064516129032,2.0,
0.9833067274800456,5.0,
0.9833128834355828,6.0,
0.98331310406833,1.0,
0.9833165153044064,8.0,
0.9833167825223436,104.0,
0.9833175355450235,2.0,
0.9833266533066134,1.0,
0.9833277310924372,,2.0
0.9833296582138922,11.0,
0.9833298429319371,7.0,
0.9833333333333334,2.0,
0.9833351092168354,44.0,
0.9833424657534248,11.0,
0.9833520249221184,7.0,
0.9833550065019504,82.0,
0.9833573057358358,11.0,
0.9833594624860024,10.0,
0.98336,5.0,
0.98336070060208,64.0,
0.9833612240019124,97.0,
0.9833624878522838,1.0,
0.9833687821612348,3.0,
0.9833746425166824,70.0,
0.9833754467919452,4.0,
0.9833766233766236,9.0,
0.9833792240300376,8.0,
0.983385430463576,,3.0
0.9833865814696484,3.0,
0.9833879781420763,2.0,
0.9833897952821368,38.0,
0.9833898305084748,3.0,
0.9833902759526938,4.0,
0.9833910034602076,1.0,
0.9833962264150944,62.0,
0.9833982137138384,1.0,
0.983402489626556,9.0,
0.9834048640915594,39.0,
0.9834128567710594,9.0,
0.9834150856085146,,12.0
0.9834234234234236,1.0,
0.9834262948207172,,1.0
0.9834285714285717,7.0,
0.9834370771312586,2.0,
0.983441873549476,3.0,
0.9834482758620688,8.0,
0.9834547591069328,1.0,
0.9834548611111112,10.0,
0.9834617896799478,13.0,
0.9834625322997416,1.0,
0.9834693036670789,43.0,
0.9834741784037561,2.0,
0.9834754098360656,15.0,
0.9834760705289672,5.0,
0.9834782608695652,23.0,
0.983482112436116,87.0,
0.983482498892335,2.0,
0.9834837655707578,38.0,
0.9834846266471448,2.0,
0.9834856175972928,13.0,
0.9834920634920636,2.0,
0.9834977578475336,19.0,
0.9835,2.0,
0.9835051546391752,13.0,
0.9835089751013316,1.0,
0.9835102040816326,1.0,
0.9835114503816796,5.0,
0.9835151515151516,8.0,
0.983515606665102,142.0,
0.983525305410122,1.0,
0.9835294117647059,3.0,
0.9835339805825244,2.0,
0.983542857142857,,4.0
0.9835437359820568,,1.0
0.9835453315290934,9.0,
0.983547557840617,2.0,
0.983550135501355,6.0,
0.9835503769705278,17.0,
0.9835551811288964,7.0,
0.9835595105672971,5.0,
0.983560872624912,8.0,
0.9835614639750534,8.0,
0.9835675675675676,2.0,
0.983567768979972,28.0,
0.9835696821515894,1.0,
0.9835704697986578,2.0,
0.9835813424345848,,2.0
0.9835931918470266,12.0,
0.983593603010348,35.0,
0.9836,3.0,
0.9836020583190396,4.0,
0.983603305785124,2.0,
0.9836036647438072,,3.0
0.9836057068741896,35.0,
0.98360607182525,2.0,
0.9836092265943012,9.0,
0.9836132315521628,3.0,
0.9836134739707384,6.0,
0.9836144578313252,22.0,
0.9836170212765958,2.0,
0.9836181069958848,3.0,
0.9836212826218896,27.0,
0.9836215053763442,5.0,
0.983625730994152,20.0,
0.9836279069767442,98.0,
0.9836329820210788,14.0,
0.9836341343795978,2.0,
0.9836343852013056,5.0,
0.9836354511693266,29.0,
0.983635754938065,,4.0
0.9836373810856184,12.0,
0.983639058126132,7.0,
0.98364571684187,19.0,
0.9836464088397788,94.0,
0.9836468306498783,1.0,
0.9836472509526402,14.0,
0.9836492010405052,9.0,
0.9836543209876544,53.0,
0.9836559139784946,21.0,4.0
0.9836562626672072,,3.0
0.9836577540106952,8.0,
0.9836595744680852,,3.0
0.9836599385108944,,3.0
0.9836624775583483,110.0,
0.9836641221374048,3.0,
0.9836664425016812,15.0,
0.9836734693877552,66.0,
0.9836788417242516,7.0,
0.9836800429472554,1.0,
0.983682119205298,1.0,
0.983686274509804,4.0,
0.983687150837989,2.0,
0.9836876355748374,2.0,
0.9836890355702236,11.0,
0.9836916488222698,9.0,
0.9836923076923076,1.0,
0.9836952380952382,25.0,
0.9836984207845136,2.0,
0.9837002341920376,2.0,
0.9837019943959124,,1.0
0.9837037037037036,3.0,
0.98370784668531,5.0,
0.9837082066869304,6.0,
0.9837091135109935,,2.0
0.9837093111279334,7.0,
0.9837100769130492,125.0,
0.9837106269345148,1.0,
0.983711001642036,18.0,
0.9837125748502996,2.0,
0.9837138927097662,105.0,
0.9837166151251056,8.0,
0.9837184391736802,5.0,
0.9837247569184742,30.0,
0.9837260825780464,6.0,
0.9837279596977327,12.0,
0.9837300501595988,154.0,
0.9837357052096568,28.0,
0.983736263736264,1.0,
0.9837437531971828,9.0,
0.9837535653166004,98.0,
0.9837563451776651,27.0,
0.9837621621621622,17.0,
0.983765875207068,5.0,
0.9837681159420292,17.0,1.0
0.9837700760777685,25.0,
0.9837705129861741,101.0,
0.9837714285714284,34.0,
0.983774647887324,39.0,
0.9837762237762238,9.0,
0.9837765363128492,6.0,
0.9837776943297034,4.0,
0.9837814014984576,,38.0
0.9837837837837836,7.0,
0.9837869822485208,3.0,
0.9837885462555068,51.0,
0.9837891268533772,3.0,
0.9837894736842104,18.0,
0.9837926972909306,1.0,
0.9837928408225438,66.0,
0.9837949565936336,7.0,
0.9837974683544304,18.0,
0.9837995608937103,104.0,
0.9838013371537728,4.0,
0.983801652892562,1.0,
0.983804081632653,14.0,
0.9838045097844444,39.0,
0.9838063214525892,10.0,
0.9838072289156627,2.0,
0.9838202247191012,3.0,1.0
0.9838262322472848,6.0,
0.9838279569892472,4.0,
0.9838281743524953,2.0,
0.9838289962825278,11.0,
0.9838297872340424,4.0,
0.9838298962469578,87.0,
0.9838310708898944,,3.0
0.9838320209973754,2.0,
0.9838327526132404,,2.0
0.9838383838383836,,5.0
0.9838401775804662,54.0,
0.983844162248798,49.0,
0.983845007451565,5.0,
0.9838498720500426,71.0,
0.983858336450929,77.0,
0.983858407079646,1.0,
0.9838596491228072,6.0,
0.9838611713665943,3.0,
0.9838615741717662,4.0,
0.9838683127572015,,2.0
0.9838686987104336,2.0,
0.9838690476190476,68.0,
0.9838691000629328,66.0,
0.983870493009566,17.0,
0.9838709677419356,2.0,
0.9838726790450928,1.0,
0.9838728897715988,,14.0
0.9838731596828992,64.0,
0.9838759689922478,8.0,
0.9838807749627424,42.0,
0.983886441507587,30.0,
0.9838869257950532,2.0,
0.9838877424680149,11.0,
0.9838881829733164,9.0,
0.9838890723010894,6.0,
0.9838897012742844,8.0,
0.9838957277335264,8.0,
0.9838993710691823,1.0,
0.9838997314234555,10.0,
0.983903903903904,3.0,
0.9839053254437872,2.0,
0.9839080459770116,4.0,
0.9839096045197742,,1.0
0.9839106145251396,1.0,
0.9839130434782609,,1.0
0.9839168110918544,5.0,
0.9839234449760764,12.0,
0.9839249832551908,7.0,
0.9839252336448598,4.0,
0.9839262187088272,,2.0
0.9839277405227864,9.0,
0.9839301310043668,12.0,
0.9839310344827588,4.0,
0.9839318984902024,30.0,
0.9839330543933056,40.0,
0.9839365918097752,2.0,
0.9839426523297492,,2.0
0.983944854751354,30.0,
0.9839476553980372,1.0,
0.9839518555667002,11.0,
0.983953776310359,4.0,
0.9839545884578996,4.0,
0.9839607843137256,30.0,
0.9839613526570048,1.0,
0.9839649720262712,,7.0
0.9839658848614072,,3.0
0.983968565815324,1.0,
0.9839694656488548,61.0,
0.9839745627980924,3.0,
0.9839767296904218,5.0,
0.9839787092481702,9.0,
0.9839819514946421,14.0,
0.983984090155784,6.0,
0.9839844509232264,2.0,
0.9839851714550508,,14.0
0.9839853747714808,5.0,
0.9839899465912664,3.0,
0.983993399339934,3.0,
0.9840000000000001,67.0,
0.9840068346860316,3.0,
0.984009034443817,4.0,
0.9840218878248974,32.0,
0.9840229335881508,106.0,
0.9840246090745964,102.0,
0.9840327347124348,4.0,
0.9840347071583516,21.0,
0.9840368380660016,3.0,
0.98404224112643,12.0,
0.9840454402019564,1.0,
0.9840455840455841,4.0,
0.9840461095100864,45.0,
0.9840498442367602,3.0,
0.9840514469453376,,6.0
0.984056189640035,1.0,
0.9840592836558256,5.0,
0.9840610104861772,8.0,
0.9840611225389362,,15.0
0.9840613026819924,,1.0
0.9840617760617758,7.0,
0.9840623078499692,2.0,
0.9840625718886588,12.0,
0.9840626748740906,36.0,
0.9840635866865376,8.0,
0.984066237350506,4.0,
0.9840666975451596,174.0,
0.984070407040704,18.0,
0.9840723981900454,1.0,
0.9840765550239234,4.0,
0.9840770465489568,7.0,
0.9840816326530611,3.0,
0.9840821315081888,13.0,
0.9840848806366048,38.0,
0.9840860215053764,122.0,
0.9840883977900552,3.0,
0.9840917782026768,2.0,
0.9840993788819876,8.0,
0.9841019358000492,26.0,
0.9841067457375834,6.0,
0.984110411041104,24.0,
0.9841134751773049,5.0,2.0
0.9841172800998128,55.0,
0.98412213740458,2.0,
0.984122511485452,20.0,
0.9841296341762829,,9.0
0.9841328970551222,21.0,
0.9841343910405972,,11.0
0.9841352805534204,11.0,
0.9841374233128836,39.0,
0.9841403508771932,22.0,
0.984144144144144,2.0,
0.984147465437788,4.0,
0.9841489101151116,21.0,
0.9841509433962264,204.0,
0.9841533546325878,1.0,
0.9841556954779622,25.0,
0.984157410345922,25.0,
0.9841590137124164,27.0,
0.9841613198900092,5.0,
0.9841643323996264,3.0,
0.9841673734803508,2.0,
0.9841681260945708,12.0,
0.9841690682036504,5.0,
0.9841693511274736,10.0,
0.9841702951136916,11.0,
0.9841713411524732,40.0,
0.9841715252962198,4.0,
0.984180790960452,2.0,
0.9841818894551156,32.0,
0.9841851641054828,9.0,
0.984186046511628,1.0,2.0
0.9841941074523396,2.0,
0.9841944531006545,30.0,
0.9841975308641976,3.0,
0.9841984382177308,13.0,
0.98419922713611,13.0,
0.9842044134727062,,15.0
0.9842047531992688,2.0,
0.9842105263157894,8.0,
0.9842115572967678,,7.0
0.9842143727161998,31.0,
0.9842176870748299,1.0,
0.9842253521126759,7.0,
0.9842287694974003,,3.0
0.9842295233688108,6.0,
0.9842303071081848,,17.0
0.9842318840579712,9.0,
0.9842348955392436,9.0,
0.9842355395850236,,2.0
0.984242424242424,2.0,
0.9842439926062848,16.0,
0.9842452392011148,2.0,
0.9842461538461538,1.0,
0.9842492917847026,,9.0
0.9842510699001428,2.0,
0.9842539682539684,60.0,
0.9842547033285094,,5.0
0.9842585001205691,18.0,
0.9842604501607716,1.0,
0.9842622950819672,20.0,1.0
0.984264294790343,71.0,
0.984265358561084,2.0,
0.9842774566473989,6.0,
0.9842791373879332,16.0,
0.9842817423540317,6.0,
0.9842857142857144,16.0,
0.9842867267388884,14.0,
0.9842914979757084,4.0,
0.9842933249764964,48.0,
0.9842939704994392,28.0,
0.9842944785276072,2.0,
0.9842962962962962,,1.0
0.9842973000718612,9.0,
0.984297449200173,8.0,
0.9842978003384096,,2.0
0.9843054427294882,5.0,
0.9843091505650748,17.0,
0.9843125096884204,3.0,
0.984313725490196,56.0,1.0
0.9843143709494908,6.0,
0.9843150984682714,21.0,
0.984315886134068,8.0,
0.9843214110730034,151.0,
0.9843220761936452,3.0,
0.984322084073416,3.0,
0.9843227665706052,2.0,
0.9843243243243244,1.0,
0.9843256997455472,3.0,
0.9843273835437528,14.0,
0.9843298969072164,,1.0
0.9843313201035376,8.0,
0.9843330638641876,15.0,
0.9843356643356644,4.0,
0.984341637010676,1.0,
0.9843478260869564,14.0,
0.9843510971786836,92.0,
0.9843562084002756,,2.0
0.9843609022556392,1.0,1.0
0.9843648208469056,1.0,
0.9843656422379828,2.0,
0.9843664122137404,1.0,
0.9843678160919541,17.0,
0.9843701799485859,2.0,
0.9843707317073171,21.0,
0.984375,1.0,
0.9843777919591576,14.0,
0.9843791469194314,2.0,
0.9843794271635355,10.0,
0.9843803056027164,23.0,
0.9843809523809524,1.0,
0.9843817787418656,17.0,
0.9843872919818456,87.0,
0.984390243902439,22.0,
0.9843909948046952,9.0,
0.9843968053804121,2.0,
0.9843977055449332,1.0,
0.9844062244062244,10.0,
0.984406864587248,,20.0
0.984408570589962,,3.0
0.9844090689821514,3.0,
0.9844102564102566,14.0,
0.9844114977307109,5.0,
0.9844134644755332,93.0,
0.9844137931034482,12.0,
0.9844155844155844,11.0,
0.98441578741696,,5.0
0.984417713623808,46.0,
0.9844179651695693,9.0,
0.9844193610101396,15.0,
0.9844223279965384,14.0,
0.9844229529335912,18.0,
0.9844251030691707,12.0,
0.9844274809160304,1.0,
0.9844302176696542,25.0,
0.9844315992292872,9.0,
0.9844319918492104,12.0,
0.984433883142298,6.0,
0.9844357976653696,60.0,
0.984437105974182,6.0,
0.984437927663734,1.0,
0.9844403669724769,,3.0
0.9844444444444445,7.0,
0.9844499259990134,53.0,
0.9844557630635732,5.0,
0.9844571428571428,32.0,
0.9844629801256308,,3.0
0.9844660194174756,5.0,
0.9844687110446272,84.0,
0.984469987228608,32.0,
0.984474074074074,1.0,
0.9844816053511704,3.0,
0.9844836272040304,23.0,
0.9844848484848484,1.0,
0.9844851807435326,23.0,
0.9844897959183674,24.0,
0.9844991789819376,4.0,
0.9845014245014244,,4.0
0.9845052631578948,1.0,
0.9845056616528648,3.0,
0.9845090767128636,7.0,
0.9845117270788912,21.0,
0.9845161290322582,20.0,
0.9845197740112994,4.0,
0.984523220665018,14.0,
0.9845253731343284,10.0,
0.9845317220543808,11.0,
0.9845324881141048,29.0,
0.9845360824742267,36.0,
0.9845365390699146,1.0,
0.9845482866043612,1.0,
0.9845499181669396,3.0,
0.9845542305508236,13.0,
0.9845600756859036,1.0,
0.9845640074211504,21.0,
0.9845657186779402,1.0,
0.9845669291338583,5.0,
0.9845685279187816,1.0,
0.9845746691871456,6.0,
0.9845751633986931,1.0,
0.9845752996352268,23.0,
0.9845773195876288,12.0,
0.984578313253012,4.0,1.0
0.9845811712379541,1.0,
0.9845897228948076,6.0,
0.984589774078478,1.0,
0.9845925925925928,9.0,
0.9845932028836252,,1.0
0.9845962732919256,2.0,
0.9846150781794644,1.0,
0.9846153846153848,1.0,6.0
0.984632768361582,3.0,
0.9846345722125218,19.0,
0.9846378054007716,11.0,
0.98464,2.0,
0.9846504065040652,1.0,
0.984653537563822,,5.0
0.9846562314246088,4.0,
0.9846575342465752,10.0,
0.9846588813767668,36.0,
0.9846654611211574,,1.0
0.984665676077266,14.0,
0.9846666666666668,,3.0
0.9846701974000964,121.0,
0.9846735395189004,21.0,
0.98468085106383,13.0,
0.9846851385390428,8.0,
0.9846868245047428,92.0,
0.9846909465222292,,2.0
0.9846956521739132,4.0,
0.9847058823529412,1.0,
0.9847133757961783,11.0,
0.9847140755272192,34.0,
0.9847164179104476,5.0,
0.9847178209008368,24.0,
0.9847246022031824,,1.0
0.9847263017356476,11.0,
0.9847316103379722,1.0,
0.98473374888691,17.0,
0.9847344734473448,9.0,
0.9847349823321556,19.0,
0.9847352862133836,91.0,
0.98473593140673,88.0,
0.9847359454855196,21.0,
0.9847385830659096,1.0,
0.9847495961227788,86.0,
0.9847515316541864,5.0,
0.9847572815533979,30.0,
0.98475798146241,4.0,
0.9847619047619051,34.0,
0.9847642679900744,11.0,
0.9847697031729784,4.0,
0.9847715223428428,41.0,
0.9847823750671684,71.0,
0.9847840531561464,2.0,
0.9847887323943664,1.0,
0.9847897623400366,2.0,
0.9847963800904976,5.0,
0.9847980997624703,25.0,
0.9848008171603676,,2.0
0.9848011782032402,16.0,
0.9848013911145964,,2.0
0.984803889789303,7.0,
0.9848101265822786,5.0,
0.9848175182481752,2.0,
0.9848186046511628,1.0,
0.9848228571428572,1.0,
0.984825075834176,9.0,
0.9848275862068964,2.0,
0.9848290723871094,14.0,
0.9848360003536379,12.0,
0.984838239740524,49.0,
0.984842105263158,6.0,
0.9848432545257496,68.0,
0.9848447204968944,8.0,
0.9848467966573816,3.0,
0.9848520710059172,36.0,
0.9848559670781892,5.0,
0.9848648648648648,3.0,
0.9848756218905472,58.0,
0.9848771782490028,56.0,
0.9848773397929972,11.0,
0.9848773448773448,20.0,
0.9848793014894709,9.0,
0.9848818897637795,2.0,
0.9849001814882032,,1.0
0.9849056603773584,7.0,1.0
0.9849121858957036,116.0,
0.9849142857142856,1.0,
0.9849156031288596,,1.0
0.984918528704022,9.0,
0.9849304964539009,13.0,
0.9849327354260092,16.0,
0.9849353846153848,23.0,
0.984941687008408,59.0,
0.98494623655914,1.0,
0.9849528428994879,136.0,
0.9849529780564265,20.0,
0.9849572049335032,12.0,
0.98496316992634,38.0,
0.9849655172413794,23.0,
0.9849664429530204,4.0,
0.984969696969697,9.0,
0.9849742116376476,12.0,
0.9849765258215964,1.0,
0.9849815640692491,9.0,
0.9849844623990056,25.0,
0.9849846153846152,35.0,
0.984985337243402,6.0,
0.9849894736842106,,1.0
0.9849897750511248,36.0,
0.985,9.0,11.0
0.9850065530799476,1.0,
0.985011457069686,,2.0
0.985012714668896,8.0,
0.985012866700978,9.0,
0.9850140845070424,22.0,
0.9850187265917604,4.0,
0.9850202429149796,2.0,
0.9850326797385622,1.0,
0.9850359712230216,2.0,
0.9850434782608696,9.0,
0.9850444253367728,3.0,
0.9850449745795856,,5.0
0.9850489826676714,21.0,
0.9850549450549452,2.0,
0.985058365758755,1.0,
0.9850632011777248,2.0,
0.98506454816286,3.0,
0.9850666666666664,19.0,
0.985068959340856,,38.0
0.9850764525993884,2.0,
0.9850793650793649,2.0,
0.985084745762712,,3.0
0.9850849883700126,24.0,
0.9850931677018632,19.0,
0.9851028806584364,7.0,
0.9851053405193532,22.0,
0.9851089108910892,11.0,
0.9851162790697674,6.0,
0.9851243243243244,84.0,
0.9851294630689562,,14.0
0.9851301115241636,,30.0
0.9851332825590252,37.0,
0.9851354838709678,3.0,
0.9851356111306796,14.0,
0.98513698630137,,2.0
0.9851378126532616,20.0,
0.9851383399209486,1.0,
0.9851428571428572,8.0,
0.9851497005988024,5.0,
0.985154639175258,1.0,
0.985159420289855,2.0,
0.985163868904876,1.0,
0.9851655629139072,,1.0
0.9851685393258428,1.0,
0.9851707317073172,7.0,
0.9851742031134174,8.0,
0.9851771117166211,23.0,
0.9851818522684664,6.0,
0.9851820580474936,12.0,
0.9851851851851852,12.0,
0.98519056261343,2.0,
0.9851998585072514,1.0,
0.9852009097801364,4.0,
0.9852026761117672,3.0,
0.9852045826513912,1.0,
0.9852098459358952,8.0,
0.9852121212121212,2.0,
0.9852123230641132,44.0,
0.9852128090798542,8.0,
0.9852177205603938,6.0,
0.9852189915347812,6.0,
0.9852269170579028,24.0,
0.985227963525836,7.0,
0.9852282157676348,56.0,
0.9852307692307694,6.0,
0.9852332657200812,45.0,
0.985233424872499,21.0,
0.9852390667967712,6.0,
0.985244122965642,1.0,
0.9852456538170824,1.0,
0.9852469813391878,1.0,
0.9852482269503546,1.0,
0.9852494577006508,2.0,
0.9852503793626708,5.0,
0.985250501002004,9.0,
0.9852512278050624,,1.0
0.985253456221198,8.0,
0.9852631578947368,16.0,
0.9852707581227436,1.0,
0.9852732502396933,1.0,
0.9852760736196321,11.0,
0.9852802255904124,8.0,
0.9852873563218392,2.0,
0.9852972972972972,4.0,
0.9853061224489796,41.0,
0.9853075695798617,8.0,
0.9853087071240104,2.0,
0.9853191489361705,8.0,
0.9853216838760924,7.0,
0.9853227633069082,3.0,
0.9853262786596121,1.0,
0.9853275109170307,3.0,
0.9853291536050156,2.0,
0.9853435114503816,1.0,11.0
0.9853471196454948,1.0,
0.985348776814003,,9.0
0.9853516933382956,101.0,
0.9853521126760564,1.0,
0.9853567735263702,49.0,
0.9853634415691446,3.0,
0.9853635652853792,100.0,
0.9853639548462436,36.0,
0.9853658536585366,4.0,
0.9853763440860216,4.0,
0.9853817764290989,1.0,
0.9853869969040248,2.0,
0.9853929411764706,43.0,
0.9853947368421052,6.0,
0.985395625168782,4.0,
0.9853957996768984,2.0,
0.9853992395437264,4.0,
0.9854014598540146,1.0,
0.9854029108981186,,3.0
0.985403203909856,4.0,
0.985409836065574,47.0,
0.9854105183503594,13.0,
0.9854155495978554,1.0,
0.9854238361659452,63.0,
0.9854314115308151,1.0,
0.9854333476210888,,4.0
0.985438854565068,12.0,
0.9854401058901391,2.0,
0.9854430379746836,10.0,
0.9854529453825422,101.0,
0.9854545454545456,80.0,1.0
0.9854601463226801,31.0,
0.9854604993860008,6.0,
0.985462365591398,,5.0
0.9854711942006869,24.0,
0.9854716981132076,103.0,
0.9854869593925388,1.0,
0.9854891089108909,4.0,
0.9854906832298138,15.0,
0.9854933333333332,2.0,
0.9854964028776979,68.0,
0.985497076023392,9.0,
0.9854974079126876,83.0,
0.9855021834061136,1.0,
0.9855062166962699,2.0,
0.9855065554231228,2.0,
0.9855072463768116,2.0,
0.9855086848635236,1.0,
0.9855092592592594,13.0,
0.9855132668285403,17.0,
0.9855172413793104,13.0,
0.9855276381909548,1.0,
0.9855296057881576,69.0,
0.9855316442277112,2.0,
0.985536723163842,10.0,
0.9855417438067532,12.0,
0.9855417673024071,2.0,
0.9855421686746988,28.0,
0.9855483870967744,2.0,
0.9855506607929516,,1.0
0.9855547636018056,20.0,
0.9855555555555556,8.0,
0.985556423837226,8.0,
0.9855591371187702,2.0,
0.9855596340966032,5.0,
0.985574833792768,99.0,
0.9855753262158956,5.0,
0.9855793400286944,7.0,
0.9855793991416308,4.0,
0.9855855855855856,2.0,
0.9855871313672924,107.0,
0.985606113233762,38.0,
0.9856179775280898,12.0,
0.98562874251497,4.0,
0.9856293181135476,94.0,
0.9856338028169014,1.0,
0.9856367432150313,,1.0
0.9856388595564942,32.0,
0.9856410256410256,,6.0
0.9856551724137932,2.0,
0.9856603773584904,2.0,
0.9856613215057431,2.0,
0.9856616415410386,1.0,
0.9856666666666668,15.0,
0.985691056910569,1.0,
0.9856938000843528,14.0,
