,shop_id,shop_id
6805239665516281082,88.0,4.0
6808947814065718935,2.0,
6814622393701489862,9.0,1.0
6816604961223671912,3.0,
6817887220937268131,19.0,1.0
6819018149419766787,14.0,
6821946970953088841,43.0,
6829769752596386859,12.0,1.0
6833564061898769540,2.0,
6835454654880307836,90.0,2.0
6839101950253157199,2.0,
6840209348523743750,21.0,3.0
6842196239227449719,4.0,
6843936903951621140,6.0,2.0
6844712265819528409,1724.0,70.0
6845786966829653216,16.0,
6849505580212291117,204.0,2.0
6849895942175330771,80.0,6.0
6860972054786533935,2.0,2.0
6861266062111321161,73.0,3.0
6870368778803143341,28.0,5.0
6872521976208765465,3.0,
6874925635209296491,1203.0,43.0
6878702375369889237,2.0,
6878989964540448533,2.0,1.0
6882729510715958338,7.0,
6884453656014802757,2.0,
6886758968671068310,1.0,
6887008700141175311,13.0,
6887777440352070333,105.0,7.0
6887958523395180354,162.0,9.0
6891714799553556409,322.0,11.0
6892404538179639689,25.0,
6894618652298232323,1.0,
6895354599881562625,75.0,2.0
6899361486252001523,37.0,2.0
6905337473772906365,11.0,
6907668061138754227,4.0,
6913008143427633215,262.0,11.0
6913319104152049350,5.0,
6918467201623691685,12.0,1.0
6921704921200803745,11.0,2.0
6925222509637319096,10.0,
6928381914442980664,1.0,
6932915742054559468,33.0,
6939996282892043142,7.0,
6941232912264050191,64.0,4.0
6943676936598536250,200.0,2.0
6944910723398014601,23.0,2.0
6947841629676961767,5.0,2.0
6953317424115799505,1570.0,33.0
6956073270944495646,3.0,1.0
6956868203425567055,2.0,1.0
6957027331858487868,8.0,1.0
6959937533491408855,27.0,
6960974926482312722,54.0,3.0
6964729634379671133,63.0,1.0
6964907030137674157,38.0,1.0
6965195556392305121,1.0,
6965456965737362143,150.0,7.0
6966798123173112137,1.0,
6967738826410440227,2.0,
6968608463501799252,75.0,8.0
6971137911985883434,3.0,
6973392399488456873,23.0,
6979185549815586605,139.0,8.0
6980402922849367074,12.0,
6980662811309107623,202.0,4.0
6980737289844759307,37.0,3.0
6980892070680237302,110.0,3.0
6981393097560578045,69.0,3.0
6981757065207360463,12.0,
6986947699759304275,372.0,17.0
6988604487526751744,25.0,
6989607800631115399,8.0,1.0
6990932291812175597,1.0,
6992148389561790638,316.0,25.0
6995115747886032468,140.0,4.0
6995569751809310173,33.0,2.0
6997084642959501348,12.0,
7003485296932921034,5.0,1.0
7006058584313737578,1.0,
7008420919263622670,156.0,3.0
7008540484060242982,2.0,
7009101503760074878,11.0,1.0
7012558765433202113,2.0,
7013048072470929040,5.0,
7015225475862788155,29.0,
7018223952352006663,21.0,2.0
7018614859103919159,1.0,
7020826429476416690,17.0,
7022233697302794092,2.0,
7022427704798867776,184.0,4.0
7028007700998795996,20.0,
7029263612004684439,3.0,2.0
7033930204287304763,4.0,
7033965007466236604,49.0,3.0
7034812805764717543,8.0,
7035341826741300196,13.0,
7035807875498297427,3.0,
7035930404322919811,2.0,
7040269127250560964,167.0,14.0
7041478465767634391,29.0,2.0
7043298892001941028,3.0,
7043307884882313531,12.0,
7043883195886711856,6.0,
7044422288910487272,62.0,3.0
7047603621838098330,3.0,
7049640137434560014,6.0,
7050074731527710273,5.0,
7052572790085006513,13.0,1.0
7054504267476727777,17.0,
7055456065225656105,,1.0
7063535375395639030,5.0,
7068161895824539758,2.0,
7071236685848722720,,1.0
7071843407883815051,3.0,
7076370021092915701,77.0,3.0
7076575872663892556,19.0,1.0
7080809119880542471,1.0,
7081424679037015263,66.0,
7081829911909106813,10.0,
7084540350979706187,6.0,1.0
7085446993161420404,127.0,7.0
7088752025466635174,1.0,
7091443333040989216,249.0,11.0
7092558977112911895,8.0,4.0
7093502883252111060,1.0,
7095405609676167546,1.0,
7096421300232234939,12.0,2.0
7098638753743731445,4.0,
7105768989142637199,10.0,
7105790718626209587,103.0,4.0
7106980088859748731,2.0,1.0
7108134303120353530,46.0,5.0
7108830378627223991,34.0,
7111221132241217980,2.0,
7121063627685586526,18.0,
7121242395096805656,19.0,2.0
7124238354411944020,36.0,7.0
7128513620097650687,331.0,18.0
7133846264551106186,,1.0
7135910347827582431,5.0,
7139502989124035573,11.0,1.0
7140107241713397218,48.0,2.0
7143581999945393971,1.0,
7144765011623080742,9.0,1.0
7145451318333435988,2.0,
7150579837452130797,8.0,
7154915522325147802,1.0,
7161149302423108383,1.0,
7163009774574724442,2.0,
7163415141282161315,6.0,
7164491533039214442,3.0,
7165342410199631467,10.0,
7165416492625044920,264.0,9.0
7165751789560927562,24.0,
7171807530382959715,46.0,3.0
7174004590273239586,19.0,
7176856486473054704,2.0,
7177675689677410499,11.0,1.0
7180146103265552118,143.0,5.0
7180628458973734082,88.0,
7181709265381584778,1.0,
7183783200859771052,267.0,34.0
7185551151791490916,6.0,
7186493777199546742,22.0,
7188540648218623707,1058.0,55.0
7189008666133552288,1.0,
7189891973572263176,50.0,1.0
7190065342783180654,19.0,
7193611998881969053,20.0,1.0
7197350652788841919,2.0,
7199746829483152343,17.0,1.0
7201936250999745868,2.0,
7204242699688707170,2.0,
7204865059154832340,6.0,
7205870788155894664,67.0,14.0
7207435491557742448,391.0,12.0
7211251859882277677,15.0,
7213499356299086367,4.0,
7217263593854609949,3.0,1.0
7221673991839288569,4.0,
7223007035506805749,1.0,
7227567936381838797,89.0,
7230157033774624260,10.0,
7233108678788938282,6.0,
7233126228408773348,2.0,
7233904362249909380,9.0,
7237530793598496723,170.0,10.0
7238555119484557111,15.0,
7238840015791546343,836.0,42.0
7239644796201864494,16.0,2.0
7240080080530191462,8.0,2.0
7241213308822732448,14.0,
7247242334825584054,2.0,
7248803600565154536,316.0,5.0
7251409636911280805,24.0,2.0
7256366555796349764,1699.0,75.0
7260505928420028978,5.0,
7264854176163609168,4.0,1.0
7268686808390743859,9.0,1.0
7276291905286758844,77.0,4.0
7277401509617838450,73.0,1.0
7279006802920280008,7.0,1.0
7281372033934228150,6.0,1.0
7283624235635165503,1251.0,44.0
7284334150150372791,241.0,12.0
7285651318924983173,198.0,10.0
7289826509966697831,4.0,1.0
7292289072613807564,98.0,4.0
7293847369352274328,4.0,
7294983364007464907,4.0,
7298587034305908007,672.0,11.0
7298735022214266488,1.0,
7304125704441011185,56.0,20.0
7305381580495918692,1759.0,34.0
7307964710974888405,5.0,
7308759950668343082,927.0,30.0
7314836398177412697,206.0,4.0
7315980706084126612,464.0,19.0
7316584612709448706,125.0,1.0
7317922946666214480,25.0,
7320796593503117371,1.0,
7322905495580037965,50.0,4.0
7324181619297617432,5.0,2.0
7326766270491893676,1.0,
7326776698805048070,18.0,2.0
7333070188059388027,1.0,
7333984050125172979,815.0,34.0
7334335322224786204,554.0,28.0
7338918592922466100,329.0,7.0
7339320315926207863,6.0,
7342770336763789529,65.0,6.0
7342983515829597339,2.0,
7344067967422815674,5.0,
7345635346061558935,1.0,
7346974588991883965,16.0,
7347575640411812711,10.0,1.0
7351001796253280880,61.0,2.0
7351071330591820115,5.0,
7359200926418807218,1.0,
7359937773327484355,1334.0,5.0
7360155605028556696,10.0,
7361004843646553693,27.0,
7362757164470740434,6.0,1.0
7366993129706400276,3.0,
7371885113561087418,3.0,1.0
7374696560270145585,42.0,1.0
7376016547033545754,11.0,
7377238406960662184,455.0,26.0
7377832921258220052,33.0,1.0
7378214946931517901,45.0,
7378292405593392364,7.0,
7379238520134428370,95.0,4.0
7380282675693702945,,2.0
7380460985344807680,2.0,
7381500351998600868,50.0,8.0
7382939383036117167,2.0,
7383135473821620309,9.0,
7383360618676759015,49.0,
7388198249550810494,3.0,
7388694144842723570,1.0,
7394954054967484872,79.0,4.0
7399294389335174074,7.0,
7404483154989845115,2.0,1.0
7406642858471599878,294.0,15.0
7407597307357719424,1.0,
7407833100715849067,3.0,
7408845660410900524,27.0,2.0
7411974545031005741,3.0,
7412648106243216808,10.0,
7415323185424458449,9.0,1.0
7417815825642903937,163.0,8.0
7418059280867127107,47.0,2.0
7418549969242864857,2.0,1.0
7421109994812594231,8.0,
7421558465933282472,36.0,1.0
7423542081867777076,40.0,1.0
7424541966788814015,,1.0
7428672508101157240,14.0,
7428805384837569990,6.0,
7431761805426763882,22.0,
7432823859614582402,12.0,
7434667005482622897,1.0,
7434990992589218797,1.0,
7445823623412655057,1.0,
7446136286328313531,1.0,
7447466808853238392,20.0,1.0
7451993527943127471,1.0,1.0
7452924699671223563,9.0,
7452968706442372381,89.0,2.0
7453481787196015200,5.0,
7461184168846273670,34.0,
7464078422318205535,8.0,
7464104570051592628,18.0,
7467930261808059437,34.0,2.0
7473861079524174429,66.0,2.0
7476683273873429192,2.0,
7478024390809318978,4.0,3.0
7485437761874470413,4.0,
7499543713907932494,3.0,1.0
7500548336089754114,89.0,1.0
7508068745784956546,11.0,
7508423012967413120,,1.0
7509240137965810994,3.0,
7517309302680100853,11.0,
7520829352758066987,10.0,
7521973058627025425,1.0,
7523351753924964554,136.0,3.0
7523978013198406099,353.0,10.0
7526374783354974454,4.0,
7526851243118864223,51.0,
7527035768560206768,253.0,10.0
7532065159283747114,1318.0,31.0
7533206676451253963,693.0,13.0
7533471321526992305,58.0,2.0
7535733953537675973,1.0,
7538840151425444945,8.0,
7541630905438914246,2.0,
7542351106848620966,149.0,8.0
7547624351380135380,29.0,1.0
7549557022966085880,3.0,
7552064573533231554,1.0,
7553063530505747253,133.0,1.0
7554458604621261358,1583.0,81.0
7557124840561142570,36.0,2.0
7557742625272590248,4.0,
7558410892916359764,9.0,2.0
7565455264321824526,116.0,6.0
7568293462175117156,84.0,2.0
7568940531733976215,67.0,3.0
7572869272272997750,70.0,1.0
7575078884293423354,607.0,23.0
7575654212387372742,711.0,33.0
7578164751399577336,2.0,
7578473131028128356,12.0,2.0
7580077068635286087,5.0,
7583033306348805114,4.0,
7585434829506891940,67.0,2.0
7586332503198703022,212.0,9.0
7591475337333430247,4.0,
7594653955837909530,2.0,
7595812480619634740,48.0,2.0
7597031442952775937,1.0,
7597624120837450520,47.0,
7598263568798923352,8.0,
7599689351860250922,64.0,1.0
7607563236079594480,54.0,
7607604319731166954,1.0,
7609091650570366885,86.0,3.0
7613840395609447188,13.0,
7614949010641685236,6.0,
7617461096141893650,177.0,3.0
7619559383403439771,348.0,15.0
7620009576429968811,21.0,
7621336867053173924,22.0,
7623369262608012741,2.0,
7627795601184745995,11.0,2.0
7628510682912994953,1.0,2.0
7630858604067768414,1.0,
7631760692574844811,17.0,
7632495315729995686,474.0,14.0
7633628362885281904,7.0,
7635145785649813321,90.0,1.0
7636252369711671896,12.0,
7637676647216787545,1.0,
7638498116504235548,100.0,4.0
7639322724340072775,4.0,
7640840666475432910,21.0,2.0
7641016994377981093,11.0,1.0
7645171680451964187,1.0,
7647112751325886310,20.0,2.0
7649622438656211165,22.0,
7650455141754471671,176.0,5.0
7650799914835194442,21.0,2.0
7650815200784239617,96.0,2.0
7653462769977420123,13.0,1.0
7654397317336045342,7.0,1.0
7655523839338673205,1.0,
7663273147949371662,33.0,
7664557270760541246,116.0,3.0
7664649290979508943,58.0,6.0
7665250076339540420,401.0,11.0
7669523325672081892,423.0,24.0
7671278068512579853,8.0,
7681669516894696027,1654.0,64.0
7681749455114346303,8.0,
7682859679945668222,25.0,1.0
7683177342799552635,46.0,2.0
7689477187797118427,55.0,2.0
7696903398157049260,1.0,
7696905198449168428,76.0,3.0
7697588901109065412,,1.0
7698255706363770337,303.0,6.0
7701012373254555719,19.0,2.0
7702733610775951656,2.0,
7702804071339920620,47.0,
7703587124142341882,3.0,1.0
7706650958315194722,1.0,
7706667811578203331,123.0,4.0
7708465134795792910,29.0,
7709409520522819792,10.0,
7711074060928959377,570.0,13.0
7711688429562981892,38.0,
7723231726177692144,13.0,1.0
7724272951052933250,20.0,1.0
7727020760631708356,41.0,
7727295745451565362,8.0,1.0
7729102108294080339,2.0,
7731326799586152154,280.0,6.0
7733485232752540135,30.0,
7734110078830811503,3.0,
7734788900345081743,24.0,
7735449385252974367,1.0,
7736959193731638735,10.0,
7737230182238621764,143.0,2.0
7737996902917515291,327.0,7.0
7742680777703496972,375.0,19.0
7742999396288740536,9.0,
7747114960647851544,184.0,7.0
7749505834661944266,464.0,28.0
7751710084043050404,21.0,1.0
7751841881087177301,20.0,
7751947338016254018,11.0,1.0
7752646478449170989,2.0,1.0
7754462276118337567,2.0,
7758078654454816465,19.0,3.0
7760074422018558401,14.0,
7762603698481381113,10.0,
7763005078785383707,5.0,
7765993973859922790,19.0,1.0
7767086445251858771,15.0,
7768086032300506320,91.0,1.0
7768092563204950550,3.0,
7770307632299837129,1160.0,31.0
7770475295303865924,1.0,
7775434224614346385,5.0,
7775499706012385509,28.0,
7778255218418296694,662.0,27.0
7780498762051975900,29.0,
7781932900074543173,3.0,
7782150643260243260,34.0,3.0
7782606534122535398,9.0,1.0
7785515328358431087,4.0,
7787506878311637424,78.0,12.0
7788013480438012483,14.0,1.0
7788027354590713561,14.0,2.0
7789190574102618224,1.0,
7789496092180025467,58.0,4.0
7792208188911471152,343.0,
7800107443019514521,17.0,1.0
7802145170073770616,100.0,9.0
7802574380276256965,55.0,2.0
7802765816126042430,2.0,
7805223710468666205,2.0,
7805516980295872349,5.0,
7807980823741192795,,1.0
7810942181983595327,1.0,1.0
7814173281089536975,1.0,
7815989411731916826,16.0,
7818569828860175842,1.0,
7818829291409876821,1.0,
7821806698839606396,2.0,
7821883552348783919,10.0,
7824911061935901489,16.0,
7826642635513116706,6.0,
7827779637812286557,60.0,3.0
7832170601949083417,174.0,8.0
7836339230093011616,3.0,1.0
7836969379538616676,3.0,
7837805024340797561,87.0,3.0
7839229725597676532,6.0,2.0
7839807868999229377,2.0,
7844011718838534909,1.0,
7852646928761385058,4.0,
7853380639371273525,7.0,
7854079345098035887,35.0,
7856305693634644025,1.0,
7858100852244138202,189.0,4.0
7864216240068850739,20.0,1.0
7864906741692089726,6.0,
7865487739090334411,24.0,
7869410066544485439,4.0,
7869622103188381324,2.0,
7877395118535182208,15.0,
7884995172273823963,3.0,
7885309377718798285,4.0,
7890195616887366675,146.0,5.0
7892702115413957454,66.0,4.0
7901131624678287192,22.0,2.0
7901821633298675496,649.0,22.0
7911197926126264501,241.0,9.0
7913016623747373566,11.0,1.0
7918465739694385448,2.0,2.0
7921063643362253075,13.0,1.0
7922164514478423400,8.0,
7923801279238592337,264.0,21.0
7924755768361644585,16.0,
7925166591475845296,65.0,8.0
7928275860236868903,2.0,
7931134829374460375,1494.0,54.0
7932176416412642046,17.0,1.0
7934248476207404773,14.0,1.0
7937214138457811276,313.0,23.0
7937994060460870060,208.0,8.0
7941213091951096985,6.0,
7944570178979304721,1.0,
7952658580568915390,7.0,
7956874609069824493,1.0,
7956888943263112916,17.0,
7957107523292490326,2.0,
7959121822197555081,142.0,6.0
7960376901989311714,6.0,
7965067036238021641,2.0,
7969126910737665254,70.0,1.0
7978349676642233277,50.0,1.0
7979829826433228574,4.0,
7979959745446452888,1.0,
7983409577318951463,108.0,4.0
7984181830701779740,215.0,8.0
7984556773044004789,220.0,11.0
7985208835728352832,44.0,3.0
7985909905808228539,1.0,
7986450608705271448,77.0,2.0
7986705901159189180,95.0,2.0
7990776352208142797,94.0,3.0
7993310061879865997,2.0,
7997345702288694802,1.0,
7999216818954635691,1.0,
8000968911785939757,186.0,9.0
8001389532025128468,1.0,
8003647123008764053,1.0,1.0
8006640615704590584,2.0,
8013171864215602398,6.0,
8014997117797146288,5.0,
8015415513847822517,135.0,5.0
8016438544670955656,5.0,
8016747816479019914,330.0,8.0
8017293599030206187,374.0,15.0
8018301552453419371,4.0,
8018543253167388023,62.0,5.0
8021813329161683505,64.0,
8022901094077625354,14.0,
8024552256120503300,56.0,2.0
8028662241115639742,1.0,
8028681426765947658,14.0,
8029460872746699689,82.0,3.0
8031781877038175488,16.0,1.0
8032552035805718890,557.0,19.0
8036031187151691277,2.0,
8037526266286035337,55.0,7.0
8039248819265063746,3.0,
8039266317052414051,10.0,
8040060337196197326,7.0,
8041005749811748951,34.0,6.0
8041383230971513139,3.0,
8047897007089245001,25.0,
8049817585572947163,2.0,
8049932954177751795,627.0,19.0
8050222328000023632,75.0,1.0
8050673933999599569,1.0,
8051101113117413359,202.0,10.0
8051686191118179153,2.0,
8060608651503695094,18.0,
8062146315784935577,1.0,
8062652320195821325,17.0,
8066640529062548519,2.0,
8073032527627223756,109.0,4.0
8075883597009010077,19.0,1.0
8080118552600013753,1.0,
8083840712256217698,74.0,3.0
8085529101571007427,1.0,
8090420091210928651,85.0,1.0
8094301481482614771,1.0,
8098326952354073060,1.0,
8098975472292002643,2.0,
8100881479106218932,13.0,
8101740521418868853,747.0,26.0
8104145107503795383,24.0,2.0
8105256337269512660,34.0,1.0
8107451779334086675,7.0,
8107907034184761637,2.0,
8111421739949417253,1.0,
8112531907113689079,18.0,
8112965552915088933,17.0,
8113340427349403346,1200.0,24.0
8115069401992510197,7.0,2.0
8116012819069362680,9.0,
8118461166172760038,44.0,
8120814100279604569,48.0,
8125005634934772254,53.0,1.0
8127351967893551360,243.0,10.0
8137034406884650482,6.0,
8137591935038463139,31.0,1.0
8139353872253274601,1.0,
8140007644881113722,14.0,
8143075352598193574,115.0,6.0
8143247393351738013,148.0,5.0
8152655271337184040,2.0,
8152862541039425133,1.0,
8153571916025626385,4.0,
8155218827689556313,7.0,1.0
8156357328989588008,25.0,1.0
8161415377299994981,16.0,1.0
8167076981823876776,155.0,11.0
8170343544785845637,27.0,1.0
8170646601009570864,1.0,
8171805564140036615,11.0,
8172492564864361863,26.0,2.0
8173776608247949617,4.0,
8175708238941346591,2134.0,79.0
8178767189468164566,3.0,
8179322999560786646,1600.0,43.0
8179850963805474647,1.0,
8180151499083024230,27.0,
8182918076131034481,1912.0,137.0
8190530828839693746,31.0,2.0
8190935369053416630,88.0,7.0
8203866082986655025,26.0,1.0
8204876392143436406,39.0,
8207709928169612694,37.0,2.0
8214736428281787280,1.0,
8217608515850876040,25.0,1.0
8220068694037982117,214.0,15.0
8220497427046769698,36.0,2.0
8220995483450004779,7.0,2.0
8224085837906958211,12.0,1.0
8226731237471329164,26.0,
8227221266854443304,67.0,9.0
8227274649083078982,4.0,
8230165906910509048,7.0,1.0
8237775830758184049,56.0,1.0
8239530901374421365,191.0,7.0
8242679862152043967,1973.0,69.0
8242744651997691968,109.0,1.0
8247062378325081957,4.0,
8248010798833268483,,1.0
8248313024705151936,34.0,
8249813065538598152,30.0,
8251276828042402488,14.0,
8253725549139308146,4.0,
8253966098262403916,182.0,6.0
8254027209934044931,127.0,9.0
8257276578945318821,2.0,1.0
8258425146911025991,12.0,
8261597736913955420,514.0,23.0
8263727809209889794,3.0,
8265312224924192238,25.0,1.0
8265771692697677844,9.0,
8266663930086160784,6.0,
8266969028556089106,1.0,
8271346798406231808,3.0,
8271610221977401407,1.0,
8272292011711687445,1.0,
8275936361175729670,15.0,1.0
8279963529406571459,18.0,
8280061775451702048,1.0,
8280595357238313493,5.0,1.0
8281547815736286296,2.0,
8285806619237413580,3.0,
8287309816415015786,1.0,
8289672279445675495,1.0,
8293611985217243228,13.0,
8299770398364574098,20.0,
8300179805708223953,1.0,
8303657690622674935,22.0,1.0
8303954800430396681,5.0,
8304291202508527740,3.0,
8314123667148550024,8.0,
8315828739590471104,103.0,4.0
8318929878731717216,1.0,
8320189432361027984,9.0,
8323111022637456110,13.0,2.0
8323182756656242483,115.0,9.0
8324548765127744965,13.0,1.0
8331718943393096628,528.0,38.0
8341083701450264239,55.0,
8344334582164129962,227.0,5.0
8345655428177919179,83.0,6.0
8351844643572942343,18.0,2.0
8355715898456672181,69.0,5.0
8355753028376772076,1.0,
8356279326892354757,3.0,
8356674092845530768,7.0,1.0
8357143196645181238,1.0,
8358331968440582287,12.0,2.0
8359839220319041203,3.0,
8361185273590318425,472.0,27.0
8364773547330244902,11.0,
8368890064657254184,298.0,9.0
8369972000981167728,46.0,2.0
8370769676983142037,30.0,
8371556852852299859,206.0,6.0
8375604651645615882,160.0,5.0
8375622787859622575,3.0,
8378587865864720488,13.0,
8379383105876076694,2.0,
8381204966093286336,186.0,8.0
8387821151287671765,48.0,1.0
8388764171439286148,28.0,1.0
8390549808027023955,32.0,
8394473589841641469,1.0,
8394889000765475916,59.0,3.0
8400457164474340159,104.0,3.0
8400895483308998102,5.0,
8402501362696403121,1.0,
8409210130529514062,3.0,
8409510720706425458,27.0,4.0
8409602384656412081,132.0,5.0
8411792215925928228,42.0,
8412224087359579238,46.0,2.0
8415788906537136211,2.0,
8416124143651765468,12.0,
8416260354502812294,35.0,1.0
8416596976497025051,7.0,4.0
8417438703039209921,167.0,4.0
8417691632888859452,2.0,
8419813351023004190,46.0,1.0
8420558411307855904,3.0,
8423210152019015653,10.0,
8424416017033310569,15.0,
8425440561802339091,88.0,
8429033074715548167,315.0,16.0
8429685173782382344,6.0,
8435458277166805319,24.0,1.0
8436802047254458359,66.0,
8437000263540757842,6.0,1.0
8443019375621152595,1.0,
8446153278413208578,13.0,2.0
8447384000306709277,28.0,1.0
8447576792204518600,2.0,
8449035824494624671,19.0,1.0
8452133417989977158,12.0,
8454074142876817972,8.0,
8454158631317574840,7.0,1.0
8458695408678600357,1.0,
8459096197900854095,2.0,
8459204630270902859,8.0,
8463778019086444742,1.0,
8466731099926815519,1.0,
8471603436038225590,29.0,2.0
8474547174873132762,93.0,6.0
8474578394900799757,27.0,
8477475664359982651,1.0,
8478378370037714247,2.0,
8480353071437138130,206.0,12.0
8484647503963956734,23.0,
8484736286546721260,22.0,
8486522431730442667,1.0,
8489187137992734872,210.0,15.0
8491989042244463390,16.0,1.0
8492312755674620874,1.0,
8492909981978620547,2.0,1.0
8493297820302816777,7.0,
8495104430886776796,2.0,1.0
8498069956290626152,32.0,
8498645006626735783,6.0,1.0
8498740994697713413,1092.0,54.0
8500121170636673388,3.0,
8501867708033954964,25.0,
8503782399942033534,8.0,
8507203328976930911,55.0,
8507360651705638749,27.0,
8518546347013774631,3.0,
8519934538008856098,6.0,
8522840332339140105,23.0,10.0
8524115731979074718,36.0,2.0
8525628107116313637,4.0,
8526883789112512292,1.0,2.0
8530316633471986358,1.0,
8532131863127796865,319.0,7.0
8539407854022421498,675.0,28.0
8539442682998888858,55.0,5.0
8543903521725584613,8.0,
8544483388844299949,158.0,9.0
8544597385326888399,173.0,4.0
8548118423810981500,5.0,
8551064187044953749,290.0,6.0
8559768610569513416,31.0,1.0
8563539758758751935,6.0,
8564809039424504459,4.0,1.0
8567777990229098762,58.0,2.0
8570304355210578603,5.0,
8571691941863554373,9.0,
8575291566714561920,348.0,6.0
8576708802964769183,98.0,2.0
8576914303904640214,9.0,
8577981908253771078,1.0,
8578266309141916862,1047.0,43.0
8583017644155961089,2.0,
8587651620639888467,3.0,
8590617852060353293,164.0,13.0
8591023378087682137,17.0,3.0
8591136404703334155,244.0,5.0
8591784158905851829,156.0,4.0
8594111098300358752,9.0,
8595315798269462858,166.0,2.0
8595502698756373760,4.0,2.0
8598359811799710138,20.0,
8598923670483719488,3.0,1.0
8600478792231303109,86.0,4.0
8602322307138081159,26.0,
8603894642435347300,10.0,
8604301588301726154,18.0,
8604442994483280655,97.0,4.0
8618156635852692805,1.0,
8618158137051819044,5.0,
8627513322573827843,4.0,
8631763774044644381,9.0,
8632420155793832033,110.0,4.0
8633666067303420570,302.0,14.0
8634922961410113797,8.0,
8636010199239876706,5.0,1.0
8638354282595637117,374.0,17.0
8638487427763871150,7.0,
8640464106643332716,3.0,
8641877501500465853,1609.0,70.0
8645951606026657497,9.0,1.0
8650340194781735776,52.0,1.0
8655423939937560042,259.0,2.0
8655646936872843041,11.0,
8657225690771935962,1.0,
8658051853203686168,82.0,7.0
8660438995142541492,17.0,1.0
8660578703205812506,18.0,
8662552786376616465,4.0,
8665974747278644538,39.0,
8667411587074301838,1.0,
8668117870054000474,1.0,
8675826876159641826,346.0,12.0
8678977490464080335,1.0,
8679448092263360331,166.0,7.0
8679985727549909921,17.0,
8687060489483254379,29.0,1.0
8690402465575531193,4.0,
8691685526695758683,2.0,
8692347496355455038,294.0,6.0
8692667849068309157,264.0,8.0
8693562166054733009,414.0,19.0
8694888718309693034,116.0,10.0
8701879318224645454,208.0,6.0
8705154243843830481,15.0,2.0
8705929389756591100,42.0,2.0
8706436964513873849,9.0,1.0
8706861825309629963,16.0,1.0
8709534141173524834,10.0,1.0
8709778769517810101,17.0,
8710048096164053329,13.0,
8712219312378802173,52.0,
8714172412243259742,28.0,1.0
8717175662905744460,682.0,20.0
8719565485735338467,64.0,7.0
8725085166331567784,48.0,
8727220521104781690,8.0,1.0
8728815308148199527,89.0,2.0
8730344652658568220,49.0,
8736507811500444534,3.0,
8738915738868699954,1.0,
8739666667629100126,250.0,10.0
8741561610836464076,22.0,1.0
8742510666582533825,29.0,2.0
8742512875007612532,91.0,4.0
8744653681264189289,9.0,
8745021356030176660,1.0,
8745817203682226275,7.0,
8746928539797596129,83.0,3.0
8752556568354072025,1.0,
8756998998709784589,49.0,2.0
8763234057681667593,13.0,
8767852016880076521,2833.0,128.0
8769136340335856584,762.0,29.0
8770275727051585191,12.0,
8772283770978922803,18.0,2.0
8773069216086700622,122.0,8.0
8774154223831760265,126.0,6.0
8774401391358970665,1.0,
8775248709114859159,7.0,
8782281802513115554,105.0,4.0
8782467498738367937,1.0,3.0
8782672265687784785,340.0,18.0
8785098953135633095,204.0,8.0
8787983694451823864,34.0,2.0
8790808089164179544,1.0,
8792278786071782515,6.0,2.0
8793021911966464352,1.0,
8793088636957454087,3.0,
8794674529118147450,202.0,7.0
8795062390508907053,2.0,
8798005904979186063,2.0,
8798410442277645760,26.0,1.0
8798493864152024807,40.0,5.0
8799200036483817427,82.0,3.0
8801812437211530651,2.0,
8802701879810744043,2.0,1.0
8803246911658817431,37.0,3.0
8811127045196653810,45.0,4.0
8812555985396393678,1.0,
8815409532349561559,2.0,
8816262251129533675,72.0,2.0
8816299809434903683,326.0,7.0
8816731997881814949,39.0,4.0
8821009403137823364,310.0,8.0
8823734647899840586,2.0,
8827726043007214191,72.0,2.0
8827829267696897820,1.0,
8829154189432064573,312.0,16.0
8831493164412825621,4.0,
8834782991533270584,32.0,
8836900518241641374,1.0,
8837825765311659311,1.0,
8841841804987524199,118.0,9.0
8843715835052362244,1.0,
8843827777089340181,11.0,
8844298692835212532,18.0,2.0
8844319888250878677,1.0,
8846343830616541803,,1.0
8846756481747314064,1.0,
8847717658507854828,30.0,2.0
8848216340951093635,1.0,
8848842619155563096,3.0,
8851125910528428269,112.0,6.0
8851811673611692903,250.0,13.0
8856407786494441153,829.0,23.0
8857652384017243398,1.0,
8858265476572196451,1.0,
8860672354808211247,26.0,
8860698437199963449,2990.0,138.0
8868867540597598201,19.0,
8869928918103994831,1032.0,38.0
8871130742871755732,266.0,
8872179877983390162,1.0,
8874716320044903558,2.0,
8875069693756965672,20.0,4.0
8876127652416164750,4.0,
8879102731545911349,36.0,
8879244422805128036,41.0,2.0
8879567988662420299,92.0,1.0
8882158876083777569,80.0,2.0
8884404577107716547,518.0,8.0
8885339120441841401,49.0,1.0
8887008606438962142,6.0,1.0
8888333343736997960,57.0,2.0
8892487366859155590,16.0,
8897945679848380064,274.0,7.0
8900827901737856639,5.0,
8901758566437163155,30.0,
8902227112702065641,52.0,
8905809940297285290,76.0,3.0
8908050469025648783,95.0,1.0
8908462502749591389,759.0,19.0
8911323614981478812,1.0,
8914008967073109084,10.0,
8920249661164288291,1.0,1.0
8925312675026278164,34.0,2.0
8930567213940051905,40.0,1.0
8930993852645486272,195.0,2.0
8936661683276872037,2.0,
8939974139822670534,108.0,4.0
8941364580968656844,93.0,3.0
8942022195497624798,65.0,2.0
8944746852845678795,2.0,
8945858433473653882,102.0,2.0
8947138806234906396,15.0,
8952660882332259760,10.0,
