,shop_score_description,shop_score_description
0.9811274090640004,10.0,
0.9811292719167906,,32.0
0.981129368587872,140.0,
0.9811307323750856,2.0,
0.9811334552102376,2.0,
0.9811342740852462,7.0,
0.9811353711790394,24.0,
0.9811355959465982,,3.0
0.9811391223155931,4.0,
0.9811397174915268,4.0,
0.981139969444118,33.0,
0.9811415957111322,40.0,
0.9811418047882136,3.0,
0.9811423390752494,7.0,
0.9811428571428572,18.0,
0.9811464968152864,121.0,
0.981150744840782,,2.0
0.9811512717536814,2.0,
0.9811538461538464,23.0,
0.9811553878802172,69.0,
0.981155712395236,26.0,
0.9811591782194756,9.0,
0.9811600908730902,5.0,
0.9811616954474098,5.0,
0.9811623995514858,5.0,
0.9811641413038732,45.0,
0.9811691493913112,2.0,
0.9811707905853952,11.0,
0.981172638436482,128.0,
0.9811731647348084,1.0,
0.9811764705882352,45.0,2.0
0.9811816675869688,9.0,
0.9811828320378506,3.0,
0.9811870100783876,,1.0
0.9811870773854244,116.0,
0.9811875209661188,11.0,
0.981187800963082,12.0,
0.9811884723284876,23.0,
0.9811909650924024,87.0,
0.981192200557103,,1.0
0.9811936824605154,19.0,
0.98119767223578,5.0,
0.9812016021361816,98.0,
0.9812038252390776,121.0,
0.9812043435340574,,6.0
0.9812062517978712,118.0,
0.9812132257224682,27.0,
0.9812152553329024,139.0,
0.9812187936114128,42.0,
0.9812228339611708,37.0,
0.9812228796844182,3.0,
0.9812257726558408,110.0,
0.981227908634568,129.0,
0.9812282309807516,5.0,
0.9812293853073464,6.0,
0.9812300257229714,,34.0
0.9812321615036548,2.0,
0.9812322676265086,83.0,
0.9812340777502068,19.0,
0.9812342961944064,35.0,
0.9812345679012346,9.0,
0.9812360387192852,11.0,
0.9812376068376067,21.0,
0.9812384716732544,30.0,
0.9812452350698856,29.0,
0.9812454212454214,2.0,
0.9812477064220184,40.0,
0.98125,1.0,
0.981250578971746,41.0,
0.9812508229098093,3.0,
0.9812545635579156,2.0,
0.9812546448087432,72.0,
0.9812549363756032,7.0,
0.9812565445026178,36.0,
0.9812569563443492,8.0,
0.9812571428571428,5.0,
0.9812598162071846,5.0,
0.9812612612612612,1.0,
0.9812615871580376,21.0,
0.9812625800548948,29.0,
0.9812643613107704,3.0,
0.9812673879443584,,2.0
0.9812688270196256,41.0,
0.9812696369761896,,8.0
0.9812756264236902,95.0,
0.981276595744681,6.0,
0.9812781278127812,22.0,
0.9812812607057212,23.0,
0.9812832550860722,8.0,
0.9812843243243244,24.0,
0.981284447072738,31.0,
0.9812862624712204,6.0,
0.9812875536480689,2.0,
0.9812885154061626,1.0,
0.9812897678417885,2.0,
0.9812901000344948,8.0,
0.9812912087912088,,7.0
0.9812923076923076,2.0,
0.9812943390762994,31.0,
0.9812945308580029,10.0,
0.9812957746478874,75.0,
0.9812983883114929,11.0,
0.981298390474481,156.0,
0.9812987012987012,23.0,
0.9812994350282488,21.0,
0.9813021731264499,6.0,
0.9813036640065242,165.0,
0.9813036871150924,118.0,
0.9813048635824436,18.0,
0.9813091641490436,,25.0
0.981309390198279,127.0,
0.9813105413105414,3.0,
0.9813115617592838,,7.0
0.9813167802991758,2.0,
0.9813212669683258,5.0,
0.9813249211356468,11.0,
0.9813258636788048,70.0,
0.9813264171915526,8.0,
0.9813277114078238,4.0,
0.9813289401427788,122.0,
0.981329591299772,38.0,
0.9813333333333334,3.0,
0.9813344812742144,23.0,
0.9813348289399888,99.0,
0.9813358139534883,44.0,
0.9813365580952758,43.0,
0.9813410182516812,18.0,
0.9813411078717199,1.0,
0.9813452914798206,12.0,
0.9813461462097446,7.0,
0.9813464347364228,14.0,
0.9813468392421684,67.0,
0.9813473930872878,1.0,
0.9813496932515338,12.0,
0.9813516000408956,15.0,
0.9813534639273772,26.0,
0.9813547283966856,11.0,
0.98135593220339,3.0,
0.9813577518155984,106.0,
0.9813592233009708,110.0,
0.9813602015113352,2.0,
0.9813629160063392,44.0,
0.9813633355393778,4.0,
0.9813636363636364,8.0,
0.9813647505337232,,19.0
0.9813654618473896,2.0,
0.9813670886075948,23.0,
0.9813675213675216,3.0,
0.9813727847770402,22.0,
0.9813729128014844,5.0,
0.9813736212809344,,18.0
0.9813772455089821,10.0,
0.9813774006252792,6.0,
0.9813777708560454,1.0,
0.9813797240551888,1.0,
0.9813811357074108,145.0,
0.9813815309320396,,8.0
0.9813840639647092,101.0,
0.981389121338912,9.0,
0.9813929040735874,5.0,
0.9813953488372094,15.0,
0.9813980868285506,6.0,
0.9813981423882968,34.0,
0.9813986013986014,25.0,
0.9813996121981314,,13.0
0.9814003711827232,13.0,
0.9814005084354056,24.0,
0.9814098201263975,1.0,
0.9814105621805792,34.0,
0.9814106583072099,3.0,
0.9814107776284032,15.0,
0.9814123006833712,9.0,
0.9814145525914079,20.0,
0.9814147431124348,73.0,
0.9814154060163452,31.0,
0.981416957026713,7.0,
0.9814202172096907,4.0,
0.9814202898550726,75.0,
0.9814238668343214,33.0,
0.9814263074484944,9.0,
0.9814270325724546,18.0,
0.9814275814275816,1.0,
0.9814296241709656,2.0,
0.9814308426073132,1.0,
0.9814311485267592,4.0,
0.981436464088398,1.0,
0.9814365930139284,40.0,
0.9814376048522389,5.0,
0.9814379993053144,23.0,
0.9814383682081942,29.0,
0.9814395365677044,107.0,
0.98144,1.0,
0.9814401858304298,33.0,
0.9814462540716612,2.0,
0.981447459986082,42.0,
0.9814492753623191,24.0,
0.9814494079963394,1.0,
0.9814510556621884,8.0,
0.9814518518518518,54.0,
0.9814530612244898,14.0,
0.9814561664190192,14.0,
0.9814568303467536,1.0,
0.9814582599506868,2.0,
0.9814584154513204,6.0,
0.9814604833442196,4.0,
0.9814634146341464,1.0,
0.98146348581017,55.0,
0.981464177160226,15.0,
0.9814643979367996,172.0,
0.9814657210401893,,46.0
0.9814667580534612,5.0,
0.9814703319227256,,23.0
0.981471230881282,14.0,
0.981471652593486,1.0,
0.9814718949198378,130.0,
0.9814726649182974,11.0,
0.981476510067114,23.0,
0.9814775323686216,37.0,
0.9814783308426256,12.0,
0.9814803905525556,50.0,
0.9814826021180029,13.0,
0.9814850363979509,56.0,
0.9814874141876432,98.0,
0.9814874892148404,27.0,
0.9814876033057852,13.0,
0.9814886731391586,,22.0
0.9814906832298136,14.0,
0.9814909090909092,4.0,
0.98149091304821,,19.0
0.9814920717442164,25.0,
0.9814933610952749,201.0,
0.9814947379667718,60.0,
0.9814970974641002,126.0,
0.9814973637961336,33.0,
0.9815,25.0,
0.981500722692546,,74.0
0.9815027583820206,40.0,
0.9815037593984964,,1.0
0.9815075376884425,3.0,1.0
0.9815089820359282,2.0,
0.98150932887775,111.0,
0.981510266417784,8.0,
0.9815118491610448,21.0,
0.9815130793444048,63.0,
0.9815133496560569,,10.0
0.9815177065767288,6.0,
0.9815183977643224,6.0,
0.9815190759537976,3.0,
0.9815211267605636,9.0,
0.981524720893142,10.0,
0.9815249008373734,98.0,
0.9815276558384548,1.0,
0.9815290421332474,51.0,
0.9815292235757352,,51.0
0.9815300546448088,6.0,
0.9815304798962388,2.0,
0.9815334242837654,10.0,
0.9815369661624448,77.0,
0.9815371032534324,2.0,
0.9815384615384616,46.0,
0.981540531449714,,1.0
0.9815441860465116,1.0,
0.9815448851774532,18.0,
0.9815468622021141,,43.0
0.9815480746699994,135.0,
0.9815496304118267,129.0,
0.9815504399723308,11.0,
0.9815506958250496,17.0,
0.9815508645380292,,9.0
0.9815511324639672,5.0,
0.9815521064301552,40.0,
0.9815523737754333,21.0,
0.9815532425940752,46.0,
0.9815541297484468,7.0,
0.9815560022407488,168.0,
0.981560062402496,1.0,
0.9815615410842142,17.0,
0.9815660515066208,50.0,
0.9815668202764978,19.0,
0.9815672831500954,163.0,
0.98156817659232,4.0,
0.9815686274509804,1.0,
0.9815688311688312,3.0,
0.9815701415701416,1.0,
0.9815706806282722,20.0,
0.981573264781491,1.0,
0.9815734024746464,153.0,
0.9815786311067211,183.0,
0.9815811373092926,5.0,
0.9815827338129496,1.0,
0.981583173996176,18.0,
0.9815835204529924,159.0,
0.9815858352578908,14.0,
0.981588207322872,2.0,
0.9815887396861348,5.0,
0.9815895805558404,4.0,
0.9815900918897322,16.0,
0.9815902140672784,2.0,
0.9815915985997667,28.0,
0.9815929203539822,3.0,
0.9815948275862068,25.0,
0.9815949734171096,2.0,
0.9815961483276472,17.0,
0.981597881442249,,22.0
0.9816016427104725,25.0,
0.981602787456446,1.0,
0.9816050002281128,8.0,
0.9816062992125985,,1.0
0.9816070610512172,,29.0
0.9816078022914496,70.0,
0.9816090377071321,44.0,
0.981609195402299,8.0,
0.9816094943911559,45.0,
0.9816134600586486,262.0,
0.9816178194607268,25.0,
0.9816180662135496,23.0,
0.9816183816183816,,4.0
0.9816190820383086,5.0,
0.9816192866732824,100.0,
0.9816200294550812,16.0,
0.9816209063843864,14.0,
0.9816216686231034,52.0,
0.9816237623762376,14.0,
0.9816252072968492,12.0,
0.9816264357428072,167.0,
0.9816290068313188,,2.0
0.9816302032913844,,3.0
0.9816309012875536,5.0,
0.9816323417238749,24.0,
0.981632696166438,36.0,
0.9816342412451362,36.0,
0.9816352299909809,157.0,
0.981636803874092,33.0,
0.9816370106761568,3.0,
0.981639344262295,3.0,9.0
0.9816399622997174,32.0,
0.9816420474063896,56.0,
0.9816427822439706,31.0,
0.9816435826408124,30.0,
0.9816438055525074,61.0,
0.9816463932107496,,41.0
0.9816464891041164,122.0,
0.9816479128856626,2.0,
0.981648870995974,31.0,
0.9816506717850288,3.0,
0.9816508795669824,1.0,
0.9816513761467892,,31.0
0.9816541080344984,3.0,
0.9816541700311454,,1.0
0.98165445026178,43.0,
0.9816584920725449,21.0,
0.9816585124171672,,3.0
0.9816592780240658,,3.0
0.9816605744125326,35.0,
0.9816638370118846,5.0,
0.9816666666666668,5.0,
0.9816674343620452,22.0,
0.9816702256593756,2.0,
0.9816718266253871,27.0,
0.9816719576719576,24.0,
0.9816723737987408,,17.0
0.9816740088105728,,1.0
0.9816747703943812,14.0,
0.9816757475653182,67.0,
0.9816786757546252,2.0,
0.9816793893129772,2.0,
0.9816811228512854,92.0,
0.9816813639035862,6.0,
0.9816815742397138,4.0,
0.9816825672159584,1.0,
0.9816843826655766,14.0,
0.9816859504132232,12.0,
0.981686746987952,29.0,
0.9816880633706636,6.0,
0.9816883852691218,120.0,
0.9816884247171452,4.0,
0.9816887944768986,1.0,
0.9816893732970028,1.0,
0.9816896345116836,,3.0
0.9816902887139108,2.0,
0.9816907986922,2.0,
0.9816915422885572,2.0,
0.9816956682710108,1.0,
0.9816960618506888,199.0,
0.9817038539553752,,1.0
0.9817076700434152,3.0,
0.9817083692838652,1.0,
0.9817088701317932,94.0,
0.9817102556567734,110.0,
0.981711221512499,135.0,
0.9817137103118412,227.0,
0.9817142857142858,8.0,
0.98171484969363,58.0,
0.9817163836622304,36.0,
0.9817164006476984,6.0,
0.9817222419999209,187.0,
0.9817231968810916,,4.0
0.9817275747508308,,6.0
0.9817283950617284,2.0,
0.9817284428529952,,42.0
0.9817286537454164,10.0,
0.9817289220917824,10.0,
0.981730049261084,130.0,
0.9817333333333332,10.0,
0.9817362207210052,91.0,
0.9817366099558916,71.0,
0.9817369727047148,4.0,
0.9817380245866894,,12.0
0.9817422170497528,4.0,
0.9817438105489772,14.0,
0.9817449664429531,4.0,
0.981745155607751,2.0,
0.9817491254372814,99.0,
0.9817506631299736,4.0,
0.9817543859649124,6.0,
0.9817545530294012,140.0,
0.9817565485362096,2.0,
0.981759566875846,215.0,
0.9817599257023449,2.0,
0.9817660550458716,10.0,
0.9817681728880155,1.0,
0.9817705927636644,31.0,
0.9817715478675813,90.0,
0.9817715877437324,16.0,
0.9817721518987343,11.0,
0.981772725841494,17.0,
0.9817734627831716,1.0,
0.9817741305197344,2.0,
0.9817745425929568,,1.0
0.9817760617760618,4.0,
0.9817821782178218,1.0,
0.981784457946914,33.0,
0.9817865291980056,291.0,
0.9817885662071429,139.0,
0.9817891373801916,8.0,
0.9817901984609154,11.0,
0.9817913065263686,20.0,
0.9817918594992288,2.0,
0.981794871794872,4.0,
0.9817964071856288,3.0,
0.9817981651376146,5.0,
0.9818013381369016,14.0,
0.9818016850291641,17.0,
0.9818024971623156,88.0,
0.9818047493403694,1.0,
0.9818054862842892,1.0,
0.98180640518172,35.0,
0.981806684733514,32.0,
0.9818137053754616,7.0,
0.981818181818182,16.0,1.0
0.981824,4.0,
0.9818281570234906,99.0,
0.9818296961916988,83.0,
0.9818303075213042,,1.0
0.9818311533888228,116.0,
0.9818319116207525,7.0,
0.9818351477449456,1.0,
0.9818376366596884,16.0,
0.9818378378378378,198.0,
0.9818382722250124,1.0,
0.9818393280206764,1.0,
0.9818393334381386,,2.0
0.9818417639429312,28.0,
0.9818423678084468,71.0,
0.9818434757895484,88.0,
0.9818447246184472,15.0,
0.9818466353677622,24.0,
0.9818481621435932,48.0,
0.981849298532686,84.0,
0.9818498470228291,4.0,
0.9818530076401591,56.0,
0.9818549450549449,10.0,
0.9818549552152558,6.0,
0.9818556701030928,2.0,
0.981857282502444,1.0,
0.9818576812236754,30.0,
0.9818583708555056,9.0,
0.9818595825426946,10.0,
0.9818599912676468,14.0,
0.9818623481781376,22.0,
0.9818627087198516,6.0,
0.9818644067796612,,3.0
0.9818657937806874,8.0,
0.9818697212455144,,2.0
0.9818698098044468,1.0,
0.9818699690402476,9.0,
0.9818700879391647,290.0,
0.9818714194780396,3.0,
0.9818730013704888,19.0,
0.9818730429832052,15.0,
0.9818733802295448,1.0,
0.9818744525547448,13.0,
0.9818745472982762,14.0,
0.9818763510592304,3.0,
0.9818765849535079,25.0,
0.9818789144050104,5.0,
0.9818795180722892,12.0,
0.981881339446992,10.0,
0.9818824984539272,62.0,
0.9818827470686768,15.0,
0.9818841802779588,294.0,
0.98188623853211,82.0,
0.98188679245283,35.0,
0.9818908122503328,3.0,
0.9818919534989744,36.0,
0.9818922054635588,7.0,
0.9818930041152264,3.0,
0.9818932142097428,1.0,
0.9818936387345504,42.0,
0.9819004524886878,13.0,
0.9819047619047618,1.0,
0.9819071251329315,6.0,
0.9819099890230516,15.0,
0.9819101123595506,1.0,
0.9819105545617176,24.0,
0.9819116135662898,1.0,
0.9819128433769596,16.0,
0.9819144465921508,67.0,
0.9819150953334036,,1.0
0.9819160858275248,14.0,
0.9819176799063316,1.0,
0.9819178548144788,,38.0
0.9819185282522996,41.0,
0.9819202642132578,111.0,
0.981922077922078,3.0,
0.9819246861924686,12.0,
0.9819253438113952,10.0,
0.9819257012888551,17.0,
0.9819262667231672,96.0,
0.9819288941268908,1.0,
0.9819295315358308,80.0,
0.9819298245614037,11.0,
0.9819301848049282,3.0,
0.9819302454327368,5.0,
0.9819312602291326,,2.0
0.9819316699991308,96.0,
0.9819319727891158,5.0,
0.9819354838709676,5.0,
0.9819375500400319,1.0,
0.9819415373511368,4.0,
0.9819419087136932,9.0,
0.9819425837320576,89.0,
0.9819480994939164,38.0,
0.9819488026424444,11.0,
0.9819494584837544,23.0,
0.9819507634777188,93.0,
0.9819535607731222,,10.0
0.9819542155220548,6.0,
0.9819547211485368,,1.0
0.9819566990900536,269.0,
0.9819605510952524,19.0,
0.9819607843137256,2.0,
0.981961741961742,6.0,
0.9819631375910844,92.0,
0.9819634191862636,,1.0
0.9819639836832156,142.0,
0.9819662619533684,20.0,
0.9819665111172112,78.0,
0.9819669060256008,14.0,
0.9819684259886416,84.0,
0.9819695431472082,11.0,
0.9819709929341762,2.0,
0.9819718309859156,6.0,
0.9819720748998808,29.0,
0.981977011494253,2.0,
0.9819805345280396,85.0,
0.9819808306709266,4.0,
0.9819812126387704,1.0,
0.9819828428711044,107.0,
0.9819856358259399,6.0,
0.981986013986014,21.0,
0.981991341991342,3.0,
0.981993932124462,11.0,
0.9819963852310872,65.0,
0.9819974715549936,3.0,
0.9819979818365288,20.0,
0.9820008587376556,25.0,
0.9820017788939466,,19.0
0.9820076733252878,3.0,
0.9820078731688427,312.0,
0.9820100769026784,1.0,
0.9820141669233138,12.0,
0.9820145319846132,,2.0
0.982015278283012,2.0,
0.9820155844155845,16.0,
0.9820196108629806,86.0,
0.9820212560386474,30.0,
0.9820224719101124,,1.0
0.9820264317180618,2.0,
0.9820269128258468,12.0,
0.9820281946339244,19.0,
0.9820288954481902,70.0,
0.9820329138431754,1.0,
0.9820332979100248,1.0,
0.9820336134453782,119.0,
0.9820356001825652,19.0,
0.9820368885324781,9.0,
0.9820401474805408,36.0,
0.9820405685669482,31.0,
0.9820413907814348,85.0,
0.9820432386604494,150.0,
0.9820445890968268,385.0,
0.9820452787375586,23.0,
0.9820453806644562,17.0,
0.9820492717137206,3.0,
0.9820525059665872,2.0,
0.9820556275545808,106.0,
0.9820560747663551,17.0,
0.9820599103139014,1.0,
0.9820627802690584,15.0,
0.9820634587098128,9.0,
0.9820640569395018,1.0,
0.982066194353389,7.0,
0.9820662912011816,71.0,
0.9820671485028662,2.0,
0.9820689655172414,2.0,
0.9820704685797312,23.0,
0.9820709219858156,4.0,
0.9820746887966808,3.0,
0.9820754716981132,2.0,
0.982081352350766,1.0,
0.9820816864295124,3.0,
0.9820834126832984,15.0,
0.9820840950639852,20.0,
0.9820853743876838,3.0,
0.9820869565217392,9.0,
0.9820890351636932,28.0,
0.9820895522388059,1.0,
0.9820917431192661,9.0,
0.9820930232558138,2.0,
0.9820956508280452,16.0,
0.982095779990517,,1.0
0.9820963172804532,8.0,
0.9820983892033086,40.0,
0.9821004566210044,4.0,
0.9821014652823798,,23.0
0.982101694915254,2.0,
0.9821052631578948,2.0,
0.9821063875240332,69.0,
0.9821086261980831,6.0,
0.982109069868364,10.0,
0.9821110132158589,120.0,
0.9821110242376856,,11.0
0.9821113811687624,9.0,
0.982111801242236,4.0,
0.9821133231240428,1.0,
0.982115076749223,2.0,
0.982115425874276,10.0,
0.982117102641558,26.0,
0.9821204488207008,1.0,
0.982122311347264,74.0,
0.982122905027933,1.0,
0.982123730378578,42.0,
0.9821246367452374,15.0,
0.9821271806415306,47.0,
0.9821298701298702,,1.0
0.9821310875137312,8.0,
0.9821332986878006,17.0,
0.9821334543803903,,6.0
0.9821337871449144,72.0,
0.98213782189613,14.0,
0.9821381267738882,25.0,
0.9821402969790068,,1.0
0.9821417439703156,14.0,
0.9821423070723714,2.0,
0.9821428571428572,17.0,
0.9821466524973432,7.0,
0.9821480709071949,12.0,
0.9821544327931364,3.0,
0.9821546261089988,56.0,
0.9821557935386982,9.0,
0.9821590825009251,10.0,
0.9821594845727976,82.0,
0.9821602787456448,,2.0
0.9821617656864704,23.0,
0.9821629234304351,15.0,
0.9821639344262294,43.0,
0.9821656050955414,5.0,
0.9821657702028386,20.0,
0.982166405023548,4.0,
0.9821679389312978,3.0,
0.9821686746987952,22.0,
0.9821720733427364,3.0,
0.9821777936451268,102.0,
0.9821780332453008,16.0,
0.982179176755448,1.0,
0.9821829429960228,45.0,
0.982184660891612,6.0,
0.9821861618210505,1.0,
0.9821868787276342,4.0,45.0
0.9821891010712622,3.0,
0.982189647274393,25.0,
0.9821921598770178,21.0,
0.9821974448315912,7.0,
0.9821974965229484,2.0,
0.9822013944450796,,4.0
0.9822081016679904,,1.0
0.9822090437361009,1.0,
0.9822119476698364,18.0,
0.9822128110111171,28.0,
0.9822168382798304,11.0,
0.9822175950026028,24.0,
0.9822222222222224,88.0,3.0
0.9822253720765416,8.0,
0.9822260907409424,29.0,
0.9822269647335008,28.0,
0.9822275592915042,97.0,
0.9822275593291551,,9.0
0.9822294022617124,10.0,
0.9822303473491774,15.0,
0.982232044198895,31.0,
0.982232779097387,1.0,
0.9822370970583054,26.0,
0.9822375959355748,50.0,
0.9822380106571936,,1.0
0.9822392457277548,10.0,
0.9822396088019559,53.0,
0.982241904234708,,22.0
0.9822444036697248,15.0,
0.9822463768115944,9.0,
0.9822466651064828,17.0,
0.9822468873403476,42.0,
0.9822498060512026,24.0,
0.9822510822510824,6.0,
0.9822518210197709,164.0,
0.9822524185806071,16.0,
0.9822553751645458,41.0,
0.9822576435510546,28.0,
0.9822600389199532,89.0,
0.9822601912898136,49.0,
0.9822641509433964,6.0,
0.9822643164079627,11.0,
0.9822652874165251,25.0,
0.9822668579626974,11.0,
0.982267829656234,1.0,
0.9822685788787484,2.0,
0.982268797484936,44.0,
0.9822710120068612,1.0,
0.9822731614135624,2.0,
0.982276923076923,1.0,
0.9822781911848883,66.0,
0.9822782617732132,42.0,
0.982278481012658,18.0,
0.9822786727648792,5.0,
0.9822823330515638,38.0,
0.9822837370242214,1.0,
0.982286376427744,91.0,
0.9822870299309288,20.0,
0.9822897541416059,18.0,
0.982290076335878,9.0,
0.9822913628261224,32.0,
0.9822926571579504,19.0,
0.9822929340196538,68.0,
0.9822966597828764,,3.0
0.9822973329812515,,3.0
0.9822974292222584,17.0,
0.9822976659593816,44.0,
0.9822979723773142,12.0,
0.9823003663003664,6.0,
0.9823011015911872,14.0,
0.9823026939100072,46.0,
0.9823064172389298,,15.0
0.982307167235495,191.0,
0.9823075649726868,58.0,
0.982308943089431,1.0,
0.9823089919279144,23.0,
0.9823111148777491,49.0,
0.9823124795283328,36.0,
0.982312496640008,30.0,
0.9823142707545522,,33.0
0.9823157894736844,4.0,
0.9823164403224024,50.0,
0.982319981477194,8.0,
0.9823204419889502,31.0,
0.9823247163846012,,5.0
0.9823262032085562,,7.0
0.9823263399807248,,24.0
0.9823286067386496,8.0,
0.982329386437029,112.0,
0.9823294663573086,10.0,
0.9823311846137588,8.0,
0.9823339710303359,5.0,
0.9823384168482208,3.0,
0.9823385118560916,11.0,
0.9823398098387764,7.0,
0.9823411371237458,3.0,
0.9823413394505448,32.0,
0.9823430279967382,7.0,
0.9823453370267776,6.0,
0.9823459244532804,60.0,
0.982346609257266,1.0,
0.9823482990295404,119.0,
0.9823495094139484,3.0,
0.9823529411764708,,2.0
0.982354399008674,,30.0
0.9823562676720076,7.0,
0.9823563801532498,42.0,
0.9823567567567568,2.0,
0.9823571428571428,32.0,
0.9823578010803942,1.0,
0.9823594725884804,9.0,
0.982360570687419,3.0,
0.9823622047244096,2.0,
0.9823633261627476,5.0,
0.982363671647584,19.0,
0.9823682971712244,37.0,
0.9823694579396348,6.0,
0.9823728813559324,5.0,
0.9823731026603556,39.0,
0.9823731691785184,9.0,
0.9823748211731044,6.0,
0.9823758099352052,32.0,
0.9823758670042936,28.0,
0.9823768115942028,2.0,
0.9823796688486716,2.0,
0.9823800641647392,51.0,
0.9823809523809524,2.0,
0.9823821072487199,38.0,
0.9823834796873494,6.0,
0.9823844366015322,7.0,
0.9823853211009176,,12.0
0.9823855817463488,,54.0
0.9823879526712084,6.0,
0.9823908918406072,3.0,
0.9823923444976076,3.0,
0.9823942944472746,1.0,
0.9823945340430604,,5.0
0.9823948220064724,1.0,
0.9823950017355084,55.0,
0.982396694214876,125.0,
0.9823978919631092,52.0,
0.9823996986249766,110.0,
0.9824011502516176,2.0,
0.9824023154848048,,5.0
0.9824028382518948,24.0,
0.9824065347156771,3.0,
0.9824078624078624,139.0,
0.9824090541632982,9.0,
0.9824091778202676,4.0,
0.9824095281722399,,1.0
0.9824105960264901,,3.0
0.9824113475177304,5.0,
0.9824119212346992,4.0,
0.9824129665563291,24.0,
0.9824130273871208,6.0,
0.9824144144144143,2.0,
0.9824158415841584,,2.0
0.9824197530864198,,2.0
0.9824208260735884,161.0,
0.9824209232144854,32.0,
0.9824214652459559,85.0,
0.9824259789875835,2.0,
0.98242774566474,54.0,
0.9824288577154309,2.0,
0.9824340917298664,9.0,
0.9824349979364424,11.0,
0.9824377791959158,1.0,
0.982439024390244,3.0,2.0
0.9824422442244224,2.0,
0.9824437689969604,90.0,
0.982448858582864,,3.0
0.9824525043177894,,3.0
0.9824537815126052,1.0,
0.9824554039874084,5.0,
0.9824572611653356,11.0,
0.9824574669187148,,1.0
0.9824602145852624,,249.0
0.9824614885681856,12.0,
0.9824621933460288,92.0,
0.9824627875507445,15.0,
0.9824630279344496,119.0,
0.9824645339111082,96.0,
0.9824655328569992,74.0,
0.9824657534246576,15.0,
0.9824715490694872,63.0,
0.9824715533209843,28.0,
0.9824718574108816,66.0,
0.9824736337488016,,18.0
0.9824743892829001,1.0,
0.9824759574540388,35.0,
0.9824780844066568,755.0,
0.9824783861671472,3.0,
0.9824793388429752,1.0,
0.9824798099762472,45.0,
0.9824806905951842,3.0,
0.9824813153961136,7.0,
0.9824815817827088,49.0,
0.9824817518248176,6.0,
0.9824847078675384,9.0,
0.9824855576951564,30.0,
0.9824860853432282,26.0,
0.9824875621890548,127.0,
0.9824884517955595,21.0,
0.9824886272411026,7.0,
0.982490566037736,,2.0
0.982490974729242,3.0,
0.9824920127795528,7.0,
0.9824937800150436,56.0,
0.9824970170300468,97.0,
0.9825,104.0,
0.9825005953798523,11.0,
0.9825010317787866,4.0,
0.9825020005334756,,18.0
0.9825028088384784,14.0,
0.9825039416370488,11.0,
0.982504409171076,34.0,
0.9825059101654848,1.0,
0.9825063078216988,10.0,
0.9825066666666666,14.0,
0.9825072138505929,1.0,
0.9825080385852091,8.0,
0.9825082564145992,6.0,
0.9825087596355992,294.0,
0.9825090666864038,37.0,
0.9825101214574898,2.0,
0.9825107407057464,928.0,
0.9825110782865584,110.0,
0.9825116279069768,23.0,
0.9825132743362832,3.0,
0.9825159628094544,,1.0
0.9825171314200419,73.0,
0.9825185486329912,92.0,
0.9825189681335358,1.0,
0.9825196027182436,4.0,
0.9825210084033617,4.0,
0.9825214041095892,9.0,
0.9825230769230769,4.0,
0.9825247046585928,23.0,
0.9825277940315976,,3.0
0.9825315354501958,3.0,
0.982532751091703,,1.0
0.9825336927223721,4.0,
0.9825384878549436,15.0,
0.982540504549826,28.0,
0.9825417201540436,,8.0
0.9825440985696394,1055.0,
0.9825454545454546,23.0,
0.9825469283276452,7.0,
0.9825482655329016,8.0,
0.9825490798593328,,16.0
0.9825501618122978,2.0,
0.9825503896029212,65.0,
0.9825505716798592,3.0,
0.9825512756378191,5.0,
0.9825553662691652,1.0,
0.9825553767149536,14.0,
0.9825606853879104,137.0,
0.9825612332286612,96.0,
0.9825617977528088,24.0,
0.9825683298655796,1418.0,
0.9825689072883756,60.0,
0.9825694917973606,5.0,
0.9825717656311443,,17.0
0.9825735121147968,5.0,
0.9825739204424592,3.0,
0.982574211663566,1268.0,
0.9825766871165644,14.0,
0.9825774548390352,93.0,
0.9825787965616046,7.0,
0.9825790535994618,9.0,
0.982579344335748,,3.0
0.9825802310654684,44.0,
0.9825806451612904,17.0,
0.9825812559166932,1.0,
0.9825814536340852,8.0,
0.9825820142320468,69.0,
0.9825823243182076,23.0,
0.9825824081981214,,140.0
0.9825882352941178,5.0,
0.9825887887103096,4.0,
0.9825889436234264,37.0,
0.9825900681596884,39.0,
0.9825910768966604,51.0,
0.982591781601024,42.0,
0.9825926855803832,,4.0
0.98259501965924,28.0,
0.9825950640821948,60.0,
0.9826011309264896,11.0,
0.9826016915022152,2.0,
0.982602495543672,40.0,
0.9826033690658499,3.0,
0.9826068376068376,4.0,
0.982608695652174,1.0,
0.9826101276245368,5.0,
0.9826103646833012,1.0,
0.9826117440841368,12.0,
0.9826125137211856,11.0,
0.9826134800550206,1.0,
0.9826147186147188,3.0,
0.9826151012891344,2.0,
0.9826179816815216,11.0,
0.9826195797943676,12.0,
0.9826198083067093,1.0,
0.9826203290788866,61.0,
0.9826215022091312,51.0,
0.9826231207879732,37.0,
0.9826248904720724,1479.0,
0.9826251291894286,38.0,
0.9826255385671254,51.0,
0.9826282358919348,43.0,
0.9826288579038068,4.0,
0.9826324069218668,9.0,
0.9826333839910096,1450.0,
0.9826356589147288,8.0,
0.9826376237623762,2.0,
0.982638981915606,10.0,
0.9826441027403144,453.0,
