,shop_review_positive_rate,shop_review_positive_rate
0.993075591459896,3.0,
0.993077308607944,20.0,
0.9930780878217608,,1.0
0.9930784607696151,91.0,
0.9930795847750864,6.0,
0.9930804104032449,1.0,
0.9930804501875782,23.0,
0.9930840609995772,99.0,
0.9930857874519846,,10.0
0.9930858806404658,1.0,
0.9930950938824956,1.0,
0.9930954761309672,19.0,
0.9930955120828538,1.0,
0.9930971007823286,2.0,
0.9930984380675628,1.0,
0.9930994824611846,2.0,
0.9931017790148856,1.0,
0.993103448275862,4.0,
0.9931074095347502,,1.0
0.9931082012405238,14.0,
0.9931084512150888,2.0,
0.9931099506817522,93.0,
0.99311161674407,16.0,
0.9931123847356608,1.0,
0.9931151105205944,1.0,
0.993117010816126,1.0,
0.9931179506786464,2.0,
0.9931181474992324,121.0,
0.9931183297369802,1.0,
0.9931207957771976,2.0,
0.9931218001587276,,5.0
0.9931248867656454,1.0,
0.9931262632040576,2.0,
0.9931271477663229,21.0,
0.9931274683583668,18.0,
0.9931292941911304,1.0,
0.9931295569265284,4.0,
0.9931310327620888,12.0,
0.9931318039527168,14.0,
0.9931321386372588,98.0,
0.9931322414091256,92.0,
0.9931322868246591,1.0,
0.9931330672819104,16.0,
0.9931337822583785,11.0,
0.9931340526230584,1.0,
0.993135154088908,11.0,
0.9931353854535548,5.0,
0.9931362095883629,1.0,
0.9931384248210025,1.0,
0.9931385610963076,,2.0
0.9931395125695645,2.0,
0.9931430344399628,21.0,
0.9931457604371376,4.0,
0.993145945945946,5.0,
0.9931461601981834,15.0,
0.9931488972987079,8.0,
0.9931506849315068,13.0,
0.9931526527485156,3.0,
0.9931544223423779,55.0,
0.9931573802541545,5.0,
0.9931595312126286,1.0,
0.9931600547195624,3.0,
0.993161705551086,6.0,
0.9931623931623932,1.0,
0.9931643340439336,1.0,
0.9931644551668676,14.0,
0.9931652350604968,,4.0
0.9931686080170438,1.0,
0.993169030541624,4.0,
0.9931711532229996,2.0,
0.9931724861381688,1.0,
0.9931740614334472,12.0,
0.9931740819230238,4.0,
0.9931805782869612,2.0,
0.993181144381856,1.0,
0.9931822739121716,4.0,
0.9931830705218944,2.0,
0.993184634448575,1.0,
0.9931852599697124,14.0,
0.9931863727454908,2.0,
0.9931870395310148,1.0,
0.9931877379282708,4.0,
0.9931891025641024,3.0,
0.9931931321751498,71.0,
0.9931942685364624,,3.0
0.9931945556445156,12.0,
0.9931959175505304,3.0,
0.9931972789115646,2.0,
0.9931980133880371,16.0,
0.9931981389703652,78.0,
0.9931984440411452,1.0,
0.993198946143006,5.0,
0.9931996512641674,1.0,
0.993199968371946,1.0,
0.9932013597280543,3.0,
0.9932018360004962,,17.0
0.993202323569398,16.0,
0.9932023937394506,6.0,
0.9932027189124352,,1.0
0.9932033096926712,1.0,
0.9932067315115022,2.0,
0.9932094988057404,1.0,
0.9932095555623528,10.0,
0.993209848029932,4.0,
0.993212669683258,4.0,
0.993217054263566,2.0,
0.9932208079690094,17.0,
0.9932214262803378,11.0,
0.9932219419924336,2.0,
0.9932219540624316,3.0,
0.9932221410060468,2.0,
0.9932230111380804,1.0,
0.9932279909706546,,1.0
0.9932318104906938,3.0,
0.993241119144923,1.0,
0.9932432432432432,23.0,
0.9932454804317596,1.0,
0.99325066708523,1.0,
0.99325070560805,62.0,
0.9932576144291304,7.0,
0.9932617723105852,,2.0
0.9932659932659932,1.0,
0.9932685115931188,1.0,
0.9932692307692308,4.0,
0.9932749452611824,2.0,
0.9932774378729512,63.0,
0.9932821497120922,1.0,
0.9932833217027216,2.0,
0.9932840832773674,29.0,
0.9932842980492484,8.0,
0.9932870888341911,52.0,
0.9932885906040269,133.0,
0.993291884816754,,4.0
0.9932941297843804,1.0,
0.9932989883152276,3.0,
0.9932998324958124,1.0,
0.9933001283455204,56.0,
0.9933035714285714,62.0,
0.9933041854693802,49.0,
0.9933046417252388,22.0,
0.993304721030043,,8.0
0.9933061119128914,53.0,
0.9933068806139356,1.0,
0.9933073581775136,2.0,
0.9933077629949258,,7.0
0.9933083323567328,53.0,
0.9933090310442144,42.0,
0.9933103808942736,1.0,
0.9933106243025782,50.0,
0.9933128533383172,,19.0
0.993313179443032,35.0,
0.9933165542183964,6.0,
0.9933165782369916,4.0,
0.9933184855233852,2.0,
0.993322203672788,14.0,3.0
0.9933241826803094,,1.0
0.9933246662333116,33.0,
0.9933248569612206,2.0,
0.9933256914657596,7.0,
0.9933262307274809,43.0,
0.9933266413859768,2.0,
0.993326862412036,48.0,
0.9933271344965268,9.0,
0.9933279565950582,52.0,
0.993329323637159,,31.0
0.9933307822664408,7.0,
0.9933327929315446,49.0,
0.9933333333333332,6.0,
0.9933334571317152,3.0,
0.99333441716794,1.0,
0.9933362949800087,4.0,
0.9933366104101808,25.0,
0.9933384972889232,1.0,
0.9933393519911726,30.0,
0.993340060544904,44.0,
0.9933406113537118,22.0,
0.9933410062479447,2.0,
0.9933433183557996,2.0,
0.9933438985736924,1.0,
0.993344005392198,5.0,
0.9933440578491762,6.0,
0.9933460076045628,4.0,
0.9933466232375344,3.0,
0.9933481152993348,20.0,
0.9933487781182272,20.0,
0.9933494386812562,7.0,
0.9933515591951156,5.0,
0.9933537420446308,58.0,
0.9933542865798244,6.0,
0.9933554817275748,7.0,
0.9933567310102782,1.0,
0.9933572841196192,6.0,
0.9933597268480696,,1.0
0.9933597645513584,,28.0
0.9933597974517512,5.0,
0.9933609503168638,95.0,
0.9933614408816894,5.0,
0.9933629155268698,,1.0
0.9933675007536932,1.0,
0.9933675384807908,3.0,
0.9933680720037896,,5.0
0.9933691190401012,2.0,
0.9933727648104111,1.0,
0.9933729290403251,2.0,
0.9933729611314546,152.0,
0.9933745824891858,15.0,
0.9933760332840642,23.0,
0.993376135585694,4.0,
0.9933762419546336,1.0,
0.9933773609338292,5.0,
0.9933774834437086,2.0,
0.9933781650998422,1.0,
0.9933782184078128,3.0,
0.993379320548148,6.0,
0.9933816577371573,1.0,
0.9933847850055126,18.0,
0.9933854479855684,1.0,
0.9933861278743228,183.0,
0.993388429752066,2.0,
0.9933907094780976,60.0,
0.9933962264150944,2.0,
0.9933973655931848,50.0,
0.9934065934065934,31.0,
0.9934079937265664,2.0,
0.9934102141680397,1.0,
0.9934102865427068,73.0,
0.99341265425027,2.0,
0.9934150761554744,210.0,
0.9934151984338849,1.0,
0.9934173092846932,214.0,
0.9934180514825676,265.0,
0.9934182474170448,46.0,
0.9934196370938824,30.0,
0.9934209346933652,25.0,
0.9934210526315791,1.0,
0.9934223047464316,199.0,
0.9934286398154796,57.0,
0.9934316739279474,1.0,
0.9934327298544552,1.0,
0.9934363799283156,,15.0
0.9934393317439548,28.0,
0.9934399197017494,22.0,
0.9934414516136146,4.0,
0.993443453302192,1.0,
0.9934448628382281,5.0,
0.9934462042599672,11.0,
0.9934516629329656,18.0,
0.9934523809523811,1.0,
0.993457249070632,9.0,
0.9934600705954024,26.0,
0.9934610079005356,28.0,
0.9934611992945326,4.0,
0.9934612421848408,27.0,
0.9934615935798224,,8.0
0.9934640522875816,49.0,
0.9934650230209416,5.0,
0.993468618499082,2.0,
0.9934697431432304,2.0,
0.9934725848563968,22.0,
0.9934766493699037,6.0,
0.9934779311390868,48.0,
0.9934786311614364,1.0,
0.9934798093255164,22.0,
0.9934853420195441,1.0,
0.9934890671220762,1.0,
0.9934901612664596,4.0,
0.9934922861150072,1.0,
0.9934924078091106,1.0,
0.9934930493936706,1.0,
0.9934935316257028,1.0,
0.9934947772123016,,2.0
0.993496220776938,1.0,
0.9934987296368256,14.0,
0.9934994582881906,1.0,
0.993501822961879,8.0,
0.9935064935064936,15.0,
0.993506843700452,40.0,
0.9935087119918004,3.0,
0.9935093671632984,6.0,
0.9935127880098428,4.0,
0.9935139259824496,2.0,
0.9935167338356404,3.0,
0.9935169162089634,39.0,
0.9935183563152232,42.0,
0.9935193430295834,7.0,
0.9935224480679026,2.0,
0.9935234124916252,,2.0
0.9935238861712964,48.0,
0.9935243868834388,42.0,
0.9935247193224344,7.0,
0.993525285721293,1.0,
0.9935258901900988,36.0,
0.9935275080906149,21.0,
0.9935282748301016,,10.0
0.9935313143193178,6.0,
0.99353258822052,30.0,
0.9935325991959448,46.0,
0.9935326808636208,11.0,
0.993536698819958,3.0,
0.9935372444147308,1.0,
0.9935377253779938,9.0,
0.9935384462448432,1.0,
0.9935399102157012,5.0,
0.9935404259885188,,17.0
0.9935408103347034,63.0,
0.9935445865344492,13.0,
0.9935464945731888,,1.0
0.9935477563789228,1.0,
0.9935483870967742,6.0,
0.9935506362210216,1.0,
0.9935540580134778,,7.0
0.9935543022254328,1.0,
0.9935559461042766,2.0,
0.9935571997723393,51.0,
0.9935587761674718,3.0,
0.9935592888279376,16.0,
0.993560791015625,66.0,
0.9935622317596566,1.0,
0.9935667366425136,47.0,
0.9935672514619884,3.0,
0.993567688855647,11.0,
0.9935680621014694,1.0,
0.993568650912354,7.0,
0.9935690188360978,,7.0
0.9935691318327974,1.0,
0.9935705741626796,7.0,
0.9935727788279772,4.0,
0.993574297188755,1.0,
0.9935747663551402,2.0,
0.9935760171306208,4.0,
0.9935761031035452,3.0,
0.9935782102028954,4.0,
0.9935807790183177,47.0,
0.993581257271232,3.0,
0.9935819516701512,,1.0
0.9935825105782792,38.0,
0.9935841858852088,,1.0
0.9935864031747303,1.0,
0.9935864101230716,31.0,
0.9935870857174448,2.0,
0.9935891392476668,1.0,
0.9935897435897436,,1.0
0.9935907125797382,66.0,
0.9935925673781588,1.0,
0.993593353984793,38.0,
0.9935979513444302,19.0,
0.9935984636312716,2.0,
0.9935997232312748,30.0,
0.9936018065487392,5.0,
0.9936048603061672,2.0,
0.9936085679737432,29.0,
0.9936102236421726,2.0,
0.9936140818672772,8.0,
0.9936148599622696,2.0,
0.9936168215526144,2.0,
0.9936170212765958,5.0,
0.9936204146730464,1.0,
0.9936224489795918,1.0,
0.9936242444315642,,2.0
0.993624802872194,11.0,
0.9936263736263736,1.0,
0.9936280962067728,77.0,
0.9936281859070464,1.0,
0.9936305732484076,11.0,3.0
0.9936308805790108,3.0,
0.993632805654536,30.0,
0.9936340094950368,6.0,
0.9936340750600422,,7.0
0.9936341773942566,34.0,
0.993634627625716,1.0,
0.9936359697684496,7.0,
0.9936369596236164,4.0,
0.9936374018225465,52.0,
0.9936383442265796,12.0,
0.993638719841111,1.0,
0.99364208271985,4.0,
0.9936429289270106,1.0,
0.9936433944273758,32.0,
0.9936436807031378,1.0,
0.9936440677966102,11.0,
0.9936456614237759,7.0,
0.9936461244300632,49.0,
0.993646346929628,6.0,
0.9936469150885766,2.0,
0.9936474325039704,97.0,
0.9936474450991744,4.0,
0.993648844415876,,3.0
0.9936490294923191,20.0,
0.9936499466382069,4.0,
0.9936507936507936,2.0,
0.9936521466062536,10.0,
0.99365234375,4.0,
0.993653241592028,68.0,
0.9936544700292688,1.0,
0.9936554471399158,5.0,
0.9936561624149456,2.0,
0.9936562682844208,87.0,
0.9936578744751275,1.0,
0.9936587285056354,30.0,
0.9936587301587302,6.0,
0.9936590824319284,2.0,
0.9936595856114652,5.0,
0.9936596923282276,1.0,
0.9936601612714736,24.0,
0.9936605414326064,6.0,
0.993660855784469,4.0,
0.9936614730878188,32.0,
0.9936615254595396,6.0,
0.993661781893374,10.0,
0.99366301311991,1.0,
0.9936636009074348,11.0,
0.9936648717136524,18.0,
0.9936699089084452,1.0,
0.993670532813878,,4.0
0.9936708860759492,35.0,
0.9936729477798938,3.0,
0.9936745255894192,2.0,
0.9936753338018272,2.0,1.0
0.9936762225969646,1.0,
0.9936762738659856,5.0,
0.9936766518407374,3.0,
0.9936769719397418,14.0,
0.993678079272624,43.0,
0.9936785801118404,12.0,
0.993679137202228,18.0,
0.9936808846761452,4.0,
0.9936814100432324,1.0,
0.9936837225473721,10.0,
0.9936842105263158,26.0,
0.9936850851682592,1.0,
0.993685928133092,37.0,
0.9936866589134408,58.0,
0.9936879173449388,6.0,
0.9936882465713022,,2.0
0.993688639551192,4.0,
0.9936886627234576,6.0,
0.9936895388076492,9.0,
0.9936908517350158,1.0,
0.9936916171296858,5.0,
0.993692108495734,8.0,
0.9936924851137942,49.0,
0.9936930623686054,5.0,
0.9936932779572374,2.0,
0.9936935043094388,1.0,
0.993694860879758,2.0,
0.9936956849349476,4.0,
0.9936967123378562,8.0,
0.9936974789915968,7.0,
0.9936980306345732,25.0,
0.9936984973339796,4.0,
0.9936993338149128,1.0,
0.9937011033099298,5.0,
0.9937026192290722,1.0,
0.9937027707808564,1.0,
0.9937030618139804,10.0,
0.9937036294365351,6.0,
0.9937046393199408,2.0,
0.9937049687118248,2.0,
0.99370590121873,3.0,
0.9937071738218431,16.0,
0.9937073938122706,4.0,
0.9937076670273736,2.0,
0.993707796193984,6.0,
0.9937079842368448,3.0,
0.993709373034179,1.0,
0.9937097302610024,16.0,
0.9937106918238994,12.0,1.0
0.9937117903930129,3.0,
0.993711991497904,7.0,
0.9937127729980144,4.0,
0.9937138881326194,31.0,
0.9937139863803038,28.0,
0.9937152233275409,24.0,
0.9937163116478828,10.0,
0.9937165156425688,8.0,
0.9937175305062221,,1.0
0.9937193326790972,12.0,
0.993719362745098,3.0,
0.9937198127004804,2.0,
0.9937201543795382,30.0,
0.9937220982142856,6.0,
0.9937227550130776,2.0,
0.9937238493723848,5.0,
0.9937268320501852,2.0,
0.9937282229965156,2.0,
0.9937286202964652,1.0,
0.9937293254710196,8.0,
0.9937304075235108,1.0,
0.993730714600578,5.0,
0.993732590529248,39.0,
0.9937329789677462,9.0,
0.9937334962361566,10.0,
0.9937335451162992,25.0,
0.9937337003767024,24.0,
0.9937354637991964,14.0,
0.9937369519832986,9.0,
0.9937369646041774,19.0,
0.9937413073713492,4.0,
0.9937437546161532,27.0,
0.9937451133698202,1.0,
0.9937458207135272,8.0,
0.9937462348317508,,5.0
0.9937464084102356,5.0,
0.9937464468447982,1.0,
0.9937478291073291,29.0,
0.9937481539824752,2.0,
0.9937482565676125,3.0,
0.9937492822338524,9.0,
0.99375,8.0,2.0
0.9937510555649384,22.0,
0.9937527114967462,3.0,
0.9937552852403564,23.0,
0.9937555753791256,10.0,
0.9937562527873872,22.0,
0.9937602911864112,2.0,
0.99376124775045,2.0,
0.9937614789389696,,3.0
0.993765055972793,1.0,
0.9937655860349128,3.0,
0.9937656939994804,18.0,
0.9937666174298376,6.0,
0.9937688599757024,9.0,
0.9937694704049844,9.0,
0.9937700095180412,4.0,
0.9937707641196012,3.0,
0.9937721160651096,7.0,
0.9937733499377336,2.0,
0.9937759336099584,,1.0
0.9937787570475016,,13.0
0.9937820186930508,,2.0
0.9937835797699924,190.0,
0.993784277879342,6.0,
0.9937844328294956,8.0,
0.9937852214673196,,4.0
0.9937853107344632,2.0,
0.9937915742793793,1.0,
0.9938000105982724,3.0,
0.9938045620951844,10.0,
0.9938055165965404,4.0,
0.9938064516129032,1.0,
0.9938079946063908,1.0,
0.9938080495356038,5.0,
0.9938136632712922,1.0,
0.9938148884470952,2.0,
0.9938152871896546,1.0,
0.9938176197836168,1.0,
0.9938178000699872,5.0,
0.9938199045380068,1.0,
0.993820407439165,5.0,
0.9938228026826684,140.0,
0.9938236945536216,5.0,
0.993824272480584,2.0,
0.9938255724208902,15.0,
0.993825850051304,4.0,
0.9938263496650468,129.0,
0.9938264414676762,1.0,
0.9938271604938272,3.0,
0.9938274491465979,3.0,
0.9938301419378964,4.0,
0.9938324348677158,,1.0
0.9938325991189428,7.0,
0.9938328194016168,1.0,
0.993833216538192,5.0,
0.9938335046248716,3.0,
0.9938347718865598,1.0,
0.9938351060226271,4.0,
0.9938360961942564,5.0,
0.993840027377656,2.0,
0.9938431878605076,6.0,
0.993849938499385,1.0,
0.9938514844758476,7.0,
0.9938524590163934,3.0,
0.9938603223330776,15.0,
0.9938650306748468,6.0,
0.9938655432928316,2.0,
0.99386816555953,2.0,
0.9938684503901896,30.0,
0.9938713429363872,4.0,
0.9938727547423198,2.0,
0.9938738094173412,6.0,
0.9938754526353436,1.0,
0.9938756145950144,161.0,
0.9938796995164428,2.0,
0.9938800489596084,9.0,
0.9938801036362012,9.0,
0.993881470233576,2.0,
0.9938820316474336,1.0,
0.9938825979435116,7.0,
0.9938828362207536,6.0,
0.9938832599413756,2.0,
0.9938849856882644,15.0,
0.9938864201671278,1.0,
0.9938870909744696,4.0,
0.9938871210852454,1.0,
0.993887371569775,4.0,
0.993887923258014,15.0,
0.9938882229744859,11.0,
0.9938883972013438,17.0,
0.9938884644766998,4.0,
0.9938896221342328,1.0,
0.9938905498505136,12.0,
0.9938909506137596,17.0,
0.9938934049652904,7.0,
0.9938952009496356,1.0,
0.993896103896104,11.0,
0.9938976889119711,,3.0
0.9938980727750372,11.0,
0.9938988552129481,13.0,
0.9939009121802898,7.0,
0.9939017712025164,,6.0
0.9939024390243902,5.0,
0.993902760450528,2.0,
0.9939029747157944,4.0,3.0
0.9939138373255664,135.0,
0.9939148073022313,,4.0
0.9939178915357324,3.0,
0.9939203566724084,1.0,
0.9939209726443771,1.0,
0.9939221441489521,5.0,
0.9939236111111112,2.0,
0.99392516665472,2.0,
0.993925588458618,1.0,
0.9939320388349514,2.0,
0.9939324990519529,11.0,
0.9939332659251771,3.0,
0.9939342881213142,1.0,
0.9939369442198868,1.0,
0.993939393939394,5.0,3.0
0.9939409240090886,1.0,
0.9939455095862764,4.0,
0.9939467312348668,1.0,
0.9939564867042708,39.0,
0.9939628761939088,2.0,
0.9939655172413792,2.0,
0.9939683111271156,5.0,
0.993969939699397,3.0,
0.9939714886876758,1.0,
0.993971782813168,169.0,
0.9939736346516008,1.0,
0.993974042027194,2.0,
0.993975903614458,2.0,
0.9939764452036322,3.0,
0.9939770932069508,1.0,
0.9939781475043457,1.0,
0.993979601473227,2.0,
0.9939802336028752,4.0,
0.9939820168503528,1.0,
0.9939840045296908,,1.0
0.9939845573711618,1.0,
0.9939877961234744,2.0,
0.9939908675799086,161.0,
0.9939928781545132,1.0,
0.9939931417760436,2.0,
0.993995877766825,,1.0
0.9939980097026994,2.0,
0.9939984996249064,5.0,
0.9939987457889132,143.0,
0.993999370281689,122.0,
0.9940000000000001,62.0,
0.9940022623364624,160.0,
0.9940047310098497,139.0,
0.9940055333538272,,1.0
0.9940073553556183,2.0,
0.9940088564730398,12.0,
0.9940096188406046,3.0,
0.9940096366714416,4.0,
0.994010309352882,124.0,
0.994011090573013,4.0,
0.9940116805132844,4.0,
0.9940137462124012,2.0,
0.9940152742040232,3.0,
0.994017290687354,11.0,
0.9940175842366248,110.0,
0.994018863584081,8.0,
0.9940188832400564,,2.0
0.9940191387559808,1.0,
0.9940192505373331,4.0,
0.9940197348749128,2.0,
0.9940209267563528,6.0,
0.9940213324122732,2.0,
0.9940224372698468,3.0,
0.9940241772542036,3.0,
0.994026284348865,1.0,
0.9940281795278528,5.0,
0.9940282071915632,178.0,
0.9940307723974682,1.0,
0.994031377899045,1.0,
0.994032994032994,42.0,
0.9940347629332512,1.0,
0.9940357852882704,1.0,
0.9940375224877924,3.0,
0.994040398713148,102.0,
0.9940405244338498,9.0,
0.9940407265119132,,42.0
0.9940407475585784,1.0,
0.9940409384853828,102.0,
0.9940414878397712,55.0,
0.9940431975315696,10.0,
0.9940440738534844,1.0,
0.9940476190476192,13.0,
0.994049865033524,47.0,
0.9940523560209424,,34.0
0.9940526823182488,9.0,
0.9940542549238202,3.0,
0.9940550688360452,1.0,
0.9940588177047232,,4.0
0.9940597264940422,53.0,
0.9940605820629578,1.0,
0.994061757719715,1.0,
0.9940633245382586,1.0,
0.9940640818243491,126.0,
0.9940643548890972,3.0,
0.994064805903112,1.0,
0.9940654143054749,1.0,
0.9940656020716444,9.0,
0.9940664453564052,135.0,
0.9940664858980875,148.0,
0.9940669472840248,4.0,
0.9940684261120336,195.0,
0.9940688018979834,5.0,
0.994072708113804,1.0,
0.9940773563867529,36.0,
0.9940777140260184,14.0,
0.9940781653700792,54.0,
0.9940781681800236,1.0,
0.9940795412308182,110.0,
0.9940819187042516,,2.0
0.9940822957294844,56.0,
0.9940828402366864,23.0,
0.9940848311192152,141.0,
0.994086144681826,18.0,
0.9940872135994088,3.0,
0.9940892121621828,112.0,
0.9940892133008922,117.0,
0.9940922419147492,31.0,
0.9940935938209904,5.0,
0.9940939856627362,,21.0
0.994094220495386,,37.0
0.9940954476458382,52.0,
0.9940955607731248,47.0,
0.9940956221198156,31.0,
0.9940957550997566,46.0,
0.9940961737798008,5.0,
0.9940992362028368,20.0,
0.9941002949852508,42.0,
0.9941003241852062,41.0,
0.9941004852586558,53.0,
0.9941005608280012,64.0,
0.9941011975494,17.0,
0.9941032940219602,85.0,
0.9941040429419826,11.0,
0.9941048163650298,1.0,
0.9941053777092592,1.0,
0.9941053842283084,3.0,
0.9941060903732808,3.0,
0.9941067507742042,12.0,
0.9941068205146356,1.0,
0.9941068669373676,1.0,
0.994107502155792,2.0,
0.9941085605489096,6.0,
0.9941087721819096,1.0,
0.994110718492344,,1.0
0.994110797317736,,1.0
0.9941113105924596,,1.0
0.9941115344648424,20.0,
0.9941117262204328,52.0,
0.9941124479671553,9.0,
0.9941133502341768,9.0,
0.9941140653541708,1.0,
0.9941156109380408,3.0,
0.9941163808567124,3.0,
0.9941176155592684,1.0,
0.9941176470588236,19.0,4.0
0.9941206284845412,2.0,
0.994120750734906,1.0,
0.9941245593419508,3.0,
0.9941256899782246,2.0,
0.9941260873464264,4.0,
0.9941264217788552,4.0,
0.9941268796516632,2.0,
0.9941270688734649,1.0,
0.9941292273078816,1.0,
0.9941302027748132,2.0,
0.9941322272244424,64.0,
0.9941324392288348,1.0,
0.9941338681373778,63.0,
0.994137268775902,1.0,
0.9941381975575824,330.0,
0.9941384879904132,101.0,
0.994140625,3.0,1.0
0.9941428821272176,331.0,
0.9941476590636256,102.0,
0.994148244473342,3.0,
0.9941493922429012,52.0,
0.994149414941494,2.0,
0.9941520467836256,14.0,2.0
0.9941521510456596,2.0,
0.9941528674017908,291.0,
0.9941540191118606,252.0,
0.9941597045805723,154.0,
0.9941599216768158,337.0,
0.994162207241643,44.0,
0.9941633227369848,2.0,
0.9941634401855812,1.0,
0.9941638608305275,7.0,
0.9941669704702879,6.0,
0.9941690962099126,1.0,
0.994170364569738,1.0,
0.9941709844559584,119.0,
0.994171787991575,3.0,
0.9941721242895474,6.0,
0.9941726286637432,5.0,
0.9941726451894488,367.0,
0.9941734690934264,4.0,
0.9941737471822438,44.0,
0.9941738585935586,341.0,
0.9941744772891132,2.0,
0.9941746452878072,6.0,
0.9941748132768116,3.0,
0.9941750629722922,3.0,
0.9941753171856978,,1.0
0.9941795159808026,3.0,
0.9941807044410412,6.0,
0.9941818181818182,44.0,
0.9941830799061128,4.0,
0.9941836734693876,3.0,
0.9941848444122816,1.0,
0.9941856002065168,291.0,
0.9941858434891924,1.0,
0.9941859712276796,7.0,
0.994186046511628,10.0,
0.9941882240504204,7.0,
0.9941883767535071,2.0,
0.994188605006342,2.0,
0.994189010092772,,1.0
0.9941892639734368,44.0,
0.9941900205058101,17.0,
0.9941911498941498,2.0,
0.9941913866932302,3.0,
0.9941925423728812,,148.0
0.9941947662391394,1.0,
0.9941969115766696,7.0,
0.9941980936593452,2.0,
0.9942013183327552,,40.0
0.994203990812518,1.0,
0.9942042984786283,46.0,
0.9942055504727052,,2.0
0.9942060757907925,2.0,
0.9942084942084942,5.0,
0.9942117011888076,141.0,
0.9942119323241316,3.0,
0.9942144277707468,136.0,
0.9942147069218892,1.0,
0.9942175641488976,4.0,
0.994218658591142,52.0,
0.9942204438972676,,21.0
0.994220805101634,2.0,
0.9942214372674428,,1.0
0.9942226168759032,1.0,
0.9942291838417148,70.0,
0.9942309481715828,3.0,
0.9942328326180258,2.0,
0.9942365152866872,22.0,
0.9942366974936336,1.0,
0.9942368469975832,5.0,
0.9942396150307834,12.0,
0.9942396313364056,5.0,
0.9942408556443044,70.0,
0.9942426300005658,21.0,
0.994242681265582,,31.0
0.9942438028038252,2.0,
0.9942449290490027,,3.0
0.994245952094206,3.0,
0.9942462926050016,14.0,
0.9942497880757276,14.0,
0.9942502086617824,,1.0
0.9942508891267566,1.0,
0.9942528735632185,4.0,1.0
0.9942529547155424,12.0,
0.9942550481499444,4.0,
0.9942559444296021,2.0,
0.994256117869542,13.0,
0.9942586479115832,2.0,
0.9942594718714122,5.0,
0.9942598837626462,1.0,
0.9942600858869068,2.0,
0.9942601308690162,1.0,
0.9942602040816326,1.0,
0.9942612837508248,1.0,
0.9942615239887111,2.0,
0.9942616033755274,1.0,
0.994262643433914,7.0,
0.9942628606004258,2.0,
0.9942630485853392,4.0,
0.9942638623326959,2.0,
0.9942646434634974,1.0,
0.994266441821248,1.0,
0.9942665152246803,1.0,
0.994266838400968,,1.0
0.9942669524684428,5.0,
0.9942669942669944,3.0,
0.9942679947378312,3.0,
0.994269340974212,,1.0
0.9942736259768221,1.0,
0.9942738985207572,2.0,
0.9942772361169988,13.0,
0.994277539341917,25.0,
0.9942777394853036,4.0,
0.9942780956613522,266.0,
0.9942810457516341,5.0,
0.9942839603014904,2.0,
0.9942876424255024,3.0,
0.994287754373438,,2.0
0.9942899934475334,4.0,
0.994291754756871,,8.0
0.9942921350685524,1.0,
0.9942922374429224,2.0,
0.994293198615399,1.0,
0.9942953020134228,2.0,1.0
0.9942955548380152,13.0,
0.9942965970029568,,1.0
0.9942974813876128,2.0,
0.9942995353318412,1.0,
0.9943023843626252,1.0,
0.9943031944235494,1.0,
0.9943043124491456,3.0,
0.994307577454274,,1.0
0.9943102522812668,9.0,
0.9943147453731704,,3.0
0.9943164562453902,2.0,
0.9943181818181818,20.0,
0.9943200085735721,10.0,
0.9943263025683226,3.0,
0.994328922495274,3.0,
0.9943351859769132,13.0,
0.994335614821808,1.0,
0.9943363597060096,1.0,
0.994336569579288,1.0,
0.9943434343434344,2.0,
0.994344957587182,1.0,
0.994348952201554,1.0,
0.9943502824858758,45.0,
0.9943510189892668,2.0,
0.9943518780005648,17.0,
0.9943556975505856,10.0,
0.9943646097492252,17.0,
0.9943661971830986,1.0,
0.9943693693693694,1.0,
0.9943741209563994,5.0,
0.9943775100401606,3.0,
0.9943788417987708,9.0,
0.9943810754621566,22.0,
0.99438202247191,9.0,
0.994383775351014,2.0,
0.994385346946546,,1.0
0.9943883743273316,1.0,
0.994389901823282,1.0,
0.9943901035673188,1.0,
0.994393704639974,9.0,
0.9943939903576634,25.0,
0.9943965280448278,239.0,
0.9943995021779714,4.0,
0.9944055944055944,,1.0
0.9944061962134252,2.0,
0.9944064636420136,1.0,
0.9944093191567219,12.0,
0.9944099378881988,1.0,
0.9944131677338948,,1.0
0.994413407821229,1.0,
0.9944151174355444,3.0,
0.9944155844155844,7.0,
0.994418547595682,12.0,
0.9944190040068688,,3.0
0.9944200420642982,39.0,
0.9944231510210704,10.0,
0.9944237918215614,4.0,
0.9944289693593314,14.0,
0.994430752052724,3.0,
0.9944320712694876,1.0,
0.9944363633375244,1.0,
0.9944419638870532,43.0,
0.9944423860689144,28.0,
0.9944433419329232,1.0,
0.9944434421793252,,1.0
0.9944438051715352,1.0,
0.9944444444444444,4.0,1.0
0.9944459137794236,1.0,
0.9944462593923554,5.0,
0.9944478716841456,,2.0
0.9944495837187788,7.0,1.0
0.9944496521782032,4.0,
0.9944501997928076,1.0,
0.9944506104328524,2.0,
0.9944510934609944,3.0,
0.9944512262789924,29.0,
0.9944571242256276,1.0,
0.9944584382871536,2.0,
0.994459833795014,8.0,
0.9944605157875301,17.0,
0.9944615384615384,1.0,
0.9944678026111972,24.0,
0.9944681466483476,1.0,
0.9944705093833779,31.0,
0.9944713449447136,1.0,
0.994475138121547,19.0,
0.9944753376182568,1.0,
0.9944762358925447,44.0,
